@relation '2016_New_Coder_Survey-weka.filters.unsupervised.attribute.NumericToNominal-R5_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M-1_clustered'

@attribute Instance_number numeric
@attribute '0.72 Income+0.685Age+0.093IsSoftwareDev-0.062IsEthnicMinority' numeric
@attribute -0.767IsSoftwareDev+0.568IsEthnicMinority+0.274Age-0.113Income numeric
@attribute -0.799IsEthnicMinority-0.449IsSoftwareDev+0.284Age-0.28Income numeric
@attribute 0.625Income-0.613Age-0.448IsSoftwareDev-0.185IsEthnicMinority numeric
@attribute Gender {0,1}
@attribute Cluster {cluster0,cluster1,cluster2,cluster3,cluster4,cluster5,cluster6,cluster7,cluster8,cluster9,cluster10,cluster11,cluster12}

@data
6737,3.437769,-0.430307,0.582329,-1.987673,1,cluster6
6738,1.876226,1.832237,-1.12626,0.127188,0,cluster12
6739,-0.097528,1.715662,-0.971913,-0.239977,0,cluster12
6740,0.326419,1.88556,-0.796078,-0.619323,1,cluster12
6741,-0.359738,0.39223,1.00262,-0.00836,1,cluster4
6742,-1.438878,-0.098468,-1.983036,-0.998742,1,cluster8
6743,0.264629,0.20205,-1.827847,-1.314179,1,cluster8
6744,0.192175,-1.056577,0.209172,-1.216801,1,cluster5
6745,0.22867,-0.873348,0.467552,-1.782774,1,cluster5
6746,0.357455,-1.271345,-0.127683,-0.47583,1,cluster10
6747,0.020666,-1.029767,0.275876,-1.365549,1,cluster5
6748,-0.012658,-1.449658,-0.324454,-0.049795,1,cluster2
6749,1.475279,0.012809,-2.298696,-0.264192,1,cluster8
6750,1.299335,0.652461,1.106947,-0.212928,1,cluster7
6751,0.284231,0.622202,1.22917,-0.495694,1,cluster7
6752,1.658889,1.021357,1.580398,-1.245746,1,cluster6
6753,-1.535808,-1.636669,-0.345357,-0.026154,1,cluster2
6754,-0.040977,0.29517,0.810504,0.417505,1,cluster1
6755,0.867229,0.389371,0.797999,0.458154,0,cluster1
6756,2.066201,2.133175,-0.723142,-0.753892,1,cluster12
6757,-0.954301,-1.302467,0.041772,-0.866474,1,cluster11
6758,0.329119,-1.361383,-0.252949,-0.201593,1,cluster10
6759,-0.916987,0.101469,0.6742,0.703592,1,cluster9
6760,-0.259069,0.140327,0.622751,0.82598,1,cluster9
6761,-1.304537,1.479234,-1.115771,0.05785,0,cluster0
6762,-1.67997,1.396219,-1.174186,0.180459,1,cluster0
6763,-0.915621,-1.308513,0.026728,-0.832927,1,cluster11
6764,0.393414,-0.195947,-2.423082,-0.007235,1,cluster8
6765,0.171779,-1.289555,-0.123612,-0.487459,0,cluster10
6766,2.287213,-0.722793,0.348372,-1.491479,1,cluster6
6767,-0.553792,0.044696,0.532945,1.018588,1,cluster9
6768,-1.009814,1.574864,-1.025965,-0.134758,1,cluster0
6769,0.273826,1.752081,-0.980054,-0.216717,1,cluster12
6770,-1.002815,-1.38935,-0.075647,-0.609737,1,cluster11
6771,2.54356,-1.42413,-0.705334,0.822536,1,cluster3
6772,-0.557434,0.470365,1.147652,-0.329226,1,cluster4
6773,-0.845474,-1.461178,-0.204983,-0.323871,1,cluster10
6774,0.377414,-1.510632,-0.476162,0.288511,1,cluster2
6775,-0.456765,0.218463,0.767783,0.505114,1,cluster1
6776,0.103087,-1.373284,-0.233183,-0.248222,1,cluster10
6777,-0.949184,0.200968,0.823009,0.376856,1,cluster1
6778,-0.456765,0.218463,0.767783,0.505114,1,cluster1
6779,0.303108,-1.12115,0.097885,-0.971184,1,cluster5
6780,-1.269299,-0.030509,-1.912702,-1.15048,0,cluster8
6781,-1.041913,0.309929,0.99536,-0.00238,1,cluster4
6782,-0.772923,-1.566985,-0.369487,0.037865,1,cluster2
6783,0.330157,0.095456,0.461731,1.187605,0,cluster9
6784,-0.321313,0.48069,1.123962,-0.273847,1,cluster4
6785,-0.090529,-1.248553,-0.021595,-0.714957,1,cluster11
6786,-0.121687,0.307786,0.841893,0.347506,0,cluster1
6787,3.456851,-1.614123,-1.128676,1.764032,1,cluster3
6788,-1.196748,-0.136317,-2.077206,-0.788745,1,cluster8
6789,-0.446004,-1.570854,-0.42849,0.171993,1,cluster2
6790,-0.150121,1.582183,-1.155888,0.162628,0,cluster0
6791,-0.069094,0.441265,1.025869,-0.0551,1,cluster4
6792,4.59529,0.139143,-2.626274,0.499487,0,cluster6
6793,0.857595,-1.632924,-0.731058,0.854374,1,cluster3
6794,-0.065234,0.251728,0.751794,0.545873,1,cluster1
6795,0.334456,0.378184,0.868919,0.294896,1,cluster4
6796,-1.191314,0.238816,0.917178,0.166858,1,cluster4
6797,-0.284364,-1.359954,-0.150638,-0.43485,1,cluster10
6798,-1.467117,-1.55294,-0.235786,-0.265391,0,cluster10
6799,-0.674736,1.664187,-0.951854,-0.292366,1,cluster12
6800,0.401671,-1.46719,-0.417452,0.160143,1,cluster2
6801,-0.817236,-0.006706,-1.952233,-1.057222,1,cluster8
6802,0.742304,0.597832,1.119158,-0.247818,1,cluster7
6803,-1.280182,0.158241,0.815455,0.388596,1,cluster1
6804,0.314059,0.145206,0.536135,1.024237,0,cluster9
6805,0.236171,-1.488554,-0.421229,0.166013,1,cluster2
6806,-0.488962,0.317962,0.916591,0.178378,0,cluster4
6807,0.55923,-1.302886,-0.206157,-0.300832,1,cluster10
6808,-1.364972,0.124261,0.780288,0.464465,0,cluster1
6809,0.197074,0.210726,0.649777,0.77337,0,cluster9
6810,-0.457082,1.346765,-1.445365,0.792841,1,cluster0
6811,-0.965501,0.014585,0.556781,0.960329,1,cluster9
6812,-0.065332,1.616162,-1.120722,0.086759,1,cluster0
6813,2.807749,-0.851393,0.077781,-0.890616,1,cluster6
6814,-0.462199,-0.15667,-2.226601,-0.450489,1,cluster8
6815,3.454467,0.504518,0.541341,1.058575,1,cluster6
6816,-0.167476,-0.061039,-2.136795,-0.643097,1,cluster8
6817,-0.327761,0.056598,0.51318,1.065217,0,cluster9
6818,-1.801035,1.415143,-1.127102,0.07546,0,cluster0
6819,0.120443,0.269937,0.747724,0.557503,0,cluster1
6820,0.64402,-1.268906,-0.17099,-0.376701,1,cluster10
6821,-1.321795,-1.528422,-0.224162,-0.288761,1,cluster10
6822,-1.171268,0.093983,0.704952,0.632463,1,cluster1
6823,-0.098688,-1.341744,-0.154708,-0.42322,1,cluster10
6824,-0.711133,0.116524,0.662282,0.732721,1,cluster9
6825,-0.675896,-1.393219,-0.13465,-0.475609,1,cluster10
6826,1.079766,-1.431486,-0.476749,0.300031,0,cluster2
6827,-1.337893,-1.478673,-0.149758,-0.452129,1,cluster10
6828,1.83223,2.264214,-0.495858,-1.255626,0,cluster6
6829,-0.299424,0.146635,0.638446,0.79098,1,cluster9
6830,-0.281177,0.238249,0.767636,0.507994,1,cluster1
6831,-0.809077,0.086485,-1.819119,-1.348958,1,cluster8
6832,-1.212749,-1.451001,-0.130286,-0.492999,1,cluster10
6833,0.657734,0.799985,1.424623,-0.91879,1,cluster7
6834,1.169794,1.706495,-1.192229,0.261536,1,cluster0
6835,2.372603,0.295761,0.416956,1.315533,1,cluster6
6836,0.014438,-1.217727,0.005725,-0.773326,1,cluster11
6837,0.508235,2.093306,-0.526074,-1.208666,0,cluster12
6838,2.372603,0.295761,0.416956,1.315533,1,cluster6
6839,2.833044,0.648888,0.85117,0.370214,0,cluster6
6840,2.17343,-1.555207,-0.833956,1.09915,1,cluster3
6841,0.197074,0.210726,0.649777,0.77337,1,cluster9
6842,-1.76068,1.408835,-1.142796,0.11046,0,cluster0
6843,0.348405,0.187071,0.590921,0.904619,1,cluster9
6844,-1.455771,0.138454,0.815601,0.385716,0,cluster1
6845,-1.449859,1.454716,-1.127395,0.08122,1,cluster0
6846,-0.222575,0.323556,0.881131,0.260007,1,cluster4
6847,0.265886,1.895022,-0.772536,-0.671822,1,cluster12
6848,1.318036,-1.279797,-0.296844,-0.090945,1,cluster10
6849,-1.208669,-1.404406,-0.063729,-0.638867,1,cluster11
6850,1.28584,-1.180298,-0.148035,-0.417681,1,cluster10
6851,0.875388,0.482563,0.931112,0.166417,1,cluster4
6852,-0.141908,0.263713,0.781615,0.479374,1,cluster1
6853,-0.502238,-1.278664,0.002241,-0.773216,1,cluster11
6854,-0.759428,0.265773,0.885495,0.242617,1,cluster1
6855,-0.993618,0.16068,0.772147,0.487724,1,cluster1
6856,-0.791843,0.12914,0.693672,0.662722,1,cluster1
6857,-0.659895,-0.078534,-2.08157,-0.771355,0,cluster8
6858,-0.02466,0.481552,1.076731,-0.165968,1,cluster4
6859,-0.735565,-0.115823,0.331067,1.458563,0,cluster9
6860,0.304862,-1.404824,-0.311658,-0.073225,1,cluster10
6861,-0.98546,0.253872,0.90526,0.195988,1,cluster4
6862,0.499136,-0.821159,0.498648,-1.847013,1,cluster6
6863,1.323811,0.932035,1.506288,-1.088138,1,cluster7
6864,-0.635857,-0.271225,-2.363492,-0.152883,1,cluster8
6865,-0.513437,0.038388,0.51725,1.053587,1,cluster9
6866,-0.485101,0.128426,0.642517,0.779351,0,cluster9
6867,-0.457082,1.346765,-1.445365,0.792841,1,cluster0
6868,0.270063,0.577183,1.166537,-0.358576,1,cluster7
6869,-0.57976,0.332155,0.951905,0.099629,0,cluster4
6870,-0.9412,0.105253,0.683617,0.682592,1,cluster9
6871,0.164877,0.310225,0.798586,0.446634,0,cluster1
6872,2.149831,-0.890251,0.12923,-1.013004,1,cluster5
6873,-0.343421,0.578612,1.268847,-0.591833,1,cluster7
6874,0.115325,-1.233497,-0.033513,-0.685827,1,cluster11
6875,0.673613,0.514103,1.009587,-0.008581,1,cluster4
6876,0.261466,0.011727,0.35216,1.426842,1,cluster9
6877,4.293764,0.278858,0.078634,2.085302,1,cluster6
6878,-1.603339,1.337007,-1.272133,0.396326,1,cluster0
6879,0.032247,-1.598378,-0.546349,0.437369,1,cluster2
6880,0.676216,-1.368405,-0.319799,-0.049965,1,cluster10
6881,-0.755567,0.076236,0.61142,0.84359,1,cluster9
6882,0.592684,0.290586,0.700345,0.668261,1,cluster1
6883,0.042336,-1.599955,-0.550272,0.446119,1,cluster2
6884,-0.127121,-0.067347,-2.15249,-0.608097,0,cluster8
6885,-0.009819,-1.261169,-0.052985,-0.644957,1,cluster11
6886,-1.106525,0.272796,0.952345,0.090989,1,cluster4
6887,0.530797,-0.028489,-2.203939,-0.485709,1,cluster8
6888,1.161952,0.485002,0.887804,0.265546,1,cluster4
6889,-0.772704,-1.330853,-0.028855,-0.708976,0,cluster11
6890,0.054257,-0.331866,-2.563749,0.296242,1,cluster8
6891,-0.142084,0.074807,0.509109,1.076847,1,cluster9
6892,-0.046182,-1.302718,-0.106986,-0.527089,1,cluster10
6893,1.01277,0.650021,1.150255,-0.312057,1,cluster7
6894,0.818935,0.53862,1.021211,-0.03195,1,cluster4
6895,-0.428648,0.072368,0.552417,0.977718,1,cluster9
6896,-0.663658,-1.253432,0.065021,-0.913214,1,cluster11
6897,0.286064,1.891868,-0.780384,-0.654322,1,cluster12
6898,0.377852,-1.038367,0.205101,-1.205171,1,cluster5
6899,3.720035,-0.710596,0.131833,-0.995835,1,cluster6
6900,-0.336844,0.010784,0.448569,1.206745,1,cluster9
6901,-0.631461,-1.352931,-0.083788,-0.586478,1,cluster11
6902,-0.332659,-1.210705,0.072575,-0.924954,1,cluster11
6903,-0.279028,0.379613,0.97123,0.061639,0,cluster4
6904,-1.06617,0.266488,0.93665,0.125989,1,cluster4
6905,-0.966539,-1.442254,-0.157898,-0.42887,1,cluster10
6906,-0.405649,-1.577162,-0.444185,0.206992,1,cluster2
6907,1.395924,0.353962,0.660521,0.76728,1,cluster9
6908,-0.688134,-1.533006,-0.33432,-0.038004,1,cluster2
6909,-0.359957,0.156097,0.661988,0.738481,1,cluster9
6910,0.822795,0.349084,0.747137,0.569022,1,cluster1
6911,-0.610027,0.336886,0.963676,0.073379,0,cluster4
6912,1.622296,2.202563,-0.550497,-1.138887,0,cluster12
6913,-0.585867,1.744762,-0.85013,-0.514103,0,cluster12
6914,0.354852,0.611163,1.201703,-0.434445,1,cluster7
6915,-0.385252,-1.344184,-0.111401,-0.522349,1,cluster10
6916,-0.57783,0.237387,0.814868,0.400115,0,cluster1
6917,-1.302334,0.208937,0.892213,0.219978,0,cluster1
6918,-0.493041,0.271367,0.850034,0.324246,1,cluster1
6919,-0.33956,0.389076,0.994773,0.00914,0,cluster4
6920,-0.428648,0.072368,0.552417,0.977718,0,cluster9
6921,0.402328,-0.758793,0.604442,-2.08038,1,cluster6
6922,0.446543,-0.954638,0.314673,-1.444408,1,cluster5
6923,0.187877,-1.339305,-0.198016,-0.324091,1,cluster10
6924,-0.662619,0.203407,0.779701,0.475984,1,cluster1
6925,0.754104,0.265354,0.637566,0.80826,1,cluster9
6926,1.323372,0.45977,0.825025,0.405544,1,cluster4
6927,-0.842068,0.373158,1.053922,-0.127868,1,cluster4
6928,1.161952,0.485002,0.887804,0.265546,1,cluster4
6929,1.327233,0.270233,0.55095,1.006517,0,cluster9
6930,-1.078364,0.173927,0.805106,0.414225,0,cluster1
6931,-1.149029,0.13774,0.764446,0.502344,1,cluster1
6932,-0.437845,-1.477663,-0.295376,-0.119744,0,cluster10
6933,-1.248084,1.423176,-1.20587,0.256218,1,cluster0
6934,-1.219748,1.513213,-1.080604,-0.018019,0,cluster0
6935,0.576586,0.340336,0.77475,0.504893,1,cluster1
6936,-1.017973,1.481673,-1.159078,0.156979,1,cluster0
6937,-0.299424,0.146635,0.638446,0.79098,1,cluster9
6938,0.286161,0.527433,1.092132,-0.195208,1,cluster4
6939,3.901413,-0.975114,-0.279426,-0.091496,1,cluster6
6940,-0.270967,1.837239,-0.768172,-0.689211,0,cluster12
6941,0.7863,0.165855,0.488757,1.134996,1,cluster9
6942,0.490442,-0.022181,-2.188244,-0.520709,1,cluster8
6943,-0.900889,0.051719,0.599796,0.86696,1,cluster9
6944,0.288545,-1.591207,-0.577885,0.510248,1,cluster2
6945,1.668993,-1.476357,-0.637769,0.661656,1,cluster3
6946,1.846292,-1.787471,-1.115584,1.711863,1,cluster3
6947,0.38275,0.228935,0.645707,0.785,1,cluster9
6948,-1.023309,-0.257894,-2.280947,-0.33951,1,cluster8
6949,-0.808039,1.543324,-1.10444,0.04024,1,cluster0
6950,-1.401335,0.082712,0.726287,0.582333,1,cluster1
6951,0.083948,0.086709,0.489344,1.123476,1,cluster9
6952,-0.553354,0.516961,1.214208,-0.475094,1,cluster7
6953,2.688379,1.332767,1.86144,-1.846939,1,cluster6
6954,0.075789,-0.006483,0.35623,1.415213,1,cluster9
6955,-0.036898,0.341765,0.87706,0.271636,0,cluster4
6956,-0.916987,0.101469,0.6742,0.703592,1,cluster9
6957,-0.098688,-1.341744,-0.154708,-0.42322,1,cluster10
6958,-0.860632,1.409845,-1.288415,0.442845,1,cluster0
6959,4.995078,-1.098835,-0.636633,0.707624,1,cluster6
6960,-0.457803,-1.238376,0.053103,-0.884084,1,cluster11
6961,-0.23607,-1.509203,-0.373851,0.055254,1,cluster2
6962,0.592586,1.655021,-1.17217,0.209147,1,cluster0
6963,-1.123158,1.214715,-1.527029,0.962189,1,cluster0
6964,1.01277,0.650021,1.150255,-0.312057,1,cluster7
6965,-0.513437,0.038388,0.51725,1.053587,1,cluster9
6966,-0.63962,-1.446122,-0.216901,-0.294741,1,cluster10
6967,-1.102762,1.447693,-1.194245,0.232848,1,cluster0
6968,-0.619223,-1.213144,0.115883,-1.024083,0,cluster5
6969,1.515513,-1.594065,-0.782507,0.976762,1,cluster3
6970,-1.063567,-1.61602,-0.392736,0.084604,1,cluster2
6971,-0.170517,1.349204,-1.488672,0.89197,0,cluster0
6972,-0.505376,1.496014,-1.222152,0.302737,0,cluster0
6973,0.483102,1.105335,-1.94731,1.907067,1,cluster6
6974,1.957253,0.691319,1.055498,-0.09054,1,cluster7
6975,-0.942502,-1.634944,-0.439821,0.189603,1,cluster2
6976,-0.880712,0.048565,0.591948,0.88446,1,cluster9
6977,-0.493041,0.271367,0.850034,0.324246,1,cluster1
6978,-0.463813,-1.190203,0.123583,-1.038702,1,cluster5
6979,-0.961422,0.061181,0.623338,0.81446,1,cluster9
6980,3.975879,1.320447,1.633276,-1.327926,1,cluster6
6981,0.196332,0.543359,-1.324282,-2.419256,1,cluster6
6982,0.796964,-0.259028,-2.580031,0.342761,0,cluster8
6983,0.620801,0.144491,0.48498,1.140866,0,cluster9
6984,-0.098688,-1.341744,-0.154708,-0.42322,1,cluster10
6985,1.386727,-1.196068,-0.187272,-0.330182,1,cluster10
6986,2.536187,-2.084244,-1.656473,2.907828,1,cluster6
6987,-0.239711,-1.083534,0.240855,-1.29256,1,cluster5
6988,1.412022,0.304213,0.586117,0.930648,1,cluster9
6989,-0.335798,1.563973,-1.151818,0.150999,1,cluster0
6990,-0.032819,0.388361,0.943617,0.125768,1,cluster4
6991,-0.0208,0.292016,0.802656,0.435005,1,cluster1
6992,3.047398,2.593834,-0.218887,-1.845189,0,cluster6
6993,1.334923,-0.47947,0.855026,-2.616204,0,cluster6
6994,0.778799,0.781061,1.377538,-0.813791,1,cluster7
6995,1.686787,0.63913,1.024401,-0.026301,1,cluster7
6996,-1.160472,-0.18922,-2.159457,-0.607877,1,cluster8
6997,0.374713,1.736311,-1.019291,-0.129218,1,cluster12
6998,-0.663658,-1.253432,0.065021,-0.913214,1,cluster11
6999,-1.159117,0.139317,0.76837,0.493594,1,cluster1
7000,-0.740386,0.170214,-1.709548,-1.588195,0,cluster8
7001,-1.047966,0.310876,0.997714,-0.00763,0,cluster4
7002,1.004174,0.084565,0.335878,1.473361,1,cluster9
7003,-1.37721,-0.015526,0.580617,0.90207,0,cluster9
7004,1.422686,-0.12067,-2.482671,0.138413,1,cluster8
7005,-0.182439,0.081115,0.524804,1.041847,1,cluster9
7006,-0.218714,0.134019,0.607056,0.860979,1,cluster9
7007,3.206465,-0.305032,-3.040136,1.386657,1,cluster6
7008,0.562993,-0.127988,-2.352748,-0.158973,1,cluster8
7009,0.794897,0.731311,1.303134,-0.650423,1,cluster7
7010,-0.292523,-1.453145,-0.283752,-0.143113,1,cluster10
7011,-0.800002,0.035949,0.560558,0.954459,0,cluster9
7012,1.083529,-0.256588,-2.623339,0.441889,1,cluster6
7013,0.092326,0.416033,0.963089,0.084899,1,cluster4
7014,-1.570826,0.109206,0.792206,0.435335,1,cluster1
7015,-0.372293,1.380744,-1.410198,0.716972,1,cluster0
7016,0.027714,0.378899,0.920075,0.178268,1,cluster4
7017,-1.062353,0.029725,0.594449,0.87633,1,cluster9
7018,0.362475,1.596524,-1.218962,0.308386,1,cluster0
7019,-1.010974,-1.482541,-0.20876,-0.318001,1,cluster10
7020,-0.016501,0.574744,1.209844,-0.457705,0,cluster7
7021,0.21747,0.443704,0.982561,0.044029,1,cluster4
7022,1.442523,-1.960523,-1.299266,2.108709,0,cluster6
7023,1.759776,1.005587,1.541161,-1.158247,0,cluster7
7024,-0.918113,-1.449823,-0.176732,-0.38687,1,cluster10
7025,-0.731311,0.119678,0.670129,0.715222,1,cluster9
7026,-0.833236,-1.321391,-0.005313,-0.761476,1,cluster11
7027,0.148243,1.252144,-1.680789,1.317834,1,cluster6
7028,0.24047,-1.205826,-0.014041,-0.726697,1,cluster11
7029,-1.450078,1.218584,-1.468027,0.828061,1,cluster0
7030,-0.110487,-1.009266,0.326884,-1.479297,1,cluster5
7031,0.454044,-1.569844,-0.574108,0.504378,1,cluster2
7032,0.374713,1.736311,-1.019291,-0.129218,1,cluster12
7033,-0.123164,-1.621318,-0.554049,0.451989,1,cluster2
7034,0.066593,-1.556513,-0.491563,0.317751,0,cluster2
7035,-0.747409,0.169428,0.744534,0.551853,1,cluster1
7036,0.875388,0.482563,0.931112,0.166417,1,cluster4
7037,-0.553792,0.044696,0.532945,1.018588,0,cluster9
7038,-1.006694,1.19651,-1.572325,1.063198,1,cluster0
7039,-0.207734,-1.419165,-0.248585,-0.218982,1,cluster10
7040,-1.018567,0.30628,0.98628,0.017868,0,cluster4
7041,1.27464,0.136754,0.366974,1.409122,1,cluster9
7042,-1.002815,-1.38935,-0.075647,-0.609737,1,cluster11
7043,0.507295,-0.727967,0.631762,-2.13875,1,cluster6
7044,-1.321882,-1.622875,-0.360414,0.009975,1,cluster2
7045,-0.203435,-1.136437,0.158604,-1.111692,1,cluster5
7046,0.10685,-0.198387,-2.379774,-0.106364,1,cluster8
7047,-0.332976,-0.082403,-2.140572,-0.637227,0,cluster8
7048,-0.511288,0.179752,0.720845,0.607233,1,cluster1
7049,-0.376055,0.205847,0.736393,0.575113,1,cluster1
7050,-0.803862,0.225486,0.834633,0.353486,1,cluster1
7051,-0.444746,0.122118,0.626822,0.81435,1,cluster9
7052,0.518437,-1.768842,-0.871725,1.157851,1,cluster3
7053,-1.172394,-1.457309,-0.145981,-0.457999,1,cluster10
7054,-1.143019,0.089567,0.693965,0.656962,1,cluster1
7055,0.462203,-1.476652,-0.440995,0.212642,0,cluster2
7056,3.046238,-0.463572,0.598317,-2.028432,0,cluster6
7057,-1.203552,0.099029,0.717508,0.604463,0,cluster1
7058,-1.095763,-1.516521,-0.243927,-0.242132,1,cluster10
7059,-0.857712,-1.600965,-0.404654,0.113734,1,cluster2
7060,-1.039091,-1.336446,0.006605,-0.790605,1,cluster11
7061,0.201372,0.493454,1.056965,-0.119339,1,cluster4
7062,-1.30036,0.161395,0.823302,0.371096,0,cluster1
7063,-1.280182,0.158241,0.815455,0.388596,1,cluster1
7064,3.039117,0.900076,1.179883,-0.347498,1,cluster7
7065,3.231696,-0.681495,0.253615,-1.269962,1,cluster6
7066,-0.303066,0.572304,1.253152,-0.556833,1,cluster7
7067,-0.795703,0.318677,0.967747,0.061749,1,cluster4
7068,-0.384214,0.112656,0.603279,0.86685,1,cluster9
7069,0.197195,1.811292,-0.882107,-0.432585,1,cluster12
7070,-0.953263,0.154372,0.756452,0.522724,1,cluster1
7071,-1.474237,-0.189292,0.34578,1.415543,1,cluster9
7072,-1.409504,1.448408,-1.14309,0.11622,0,cluster0
7073,-0.562868,0.095233,-1.846732,-1.284829,1,cluster8
7074,-1.801025,-0.043744,0.609162,0.833311,1,cluster9
7075,0.717009,-0.902449,0.345769,-1.508647,1,cluster5
7076,1.838693,0.192169,-2.099319,-0.696037,1,cluster8
7077,-0.364036,0.109502,0.595432,0.884349,1,cluster9
7078,0.39069,0.085994,0.438189,1.240105,1,cluster9
7079,-1.212749,-1.451001,-0.130286,-0.492999,0,cluster10
7080,-0.279028,0.379613,0.97123,0.061639,0,cluster4
7081,0.439642,0.645142,1.23687,-0.510314,1,cluster7
7082,1.618095,0.555401,0.91483,0.212936,1,cluster4
7083,-0.525237,0.370866,0.998843,-0.00249,1,cluster4
7084,0.588507,1.608425,-1.238727,0.355016,1,cluster0
7085,1.535909,-1.361087,-0.449723,0.247421,0,cluster2
7086,1.168854,-1.114778,-0.034393,-0.668548,1,cluster5
7087,-1.889904,1.334568,-1.228825,0.297198,1,cluster0
7088,3.764031,-1.142573,-0.498569,0.386978,1,cluster6
7089,0.484076,0.68543,1.287732,-0.621183,1,cluster7
7090,-0.351896,1.613723,-1.077414,-0.01237,1,cluster0
7091,-1.401247,0.177165,0.862539,0.283597,1,cluster1
7092,0.011397,0.192516,0.653848,0.761741,1,cluster9
7093,-0.203874,-1.608702,-0.522659,0.38199,1,cluster2
7094,-0.244107,-0.001827,-2.038849,-0.858964,1,cluster8
7095,0.268587,-1.351921,-0.229406,-0.254092,0,cluster10
7096,-0.034295,-1.540743,-0.452326,0.230252,0,cluster2
7097,0.758402,0.548082,1.044754,-0.08445,1,cluster4
7098,1.670688,0.68888,1.098806,-0.189669,1,cluster7
7099,2.242941,-0.250771,-0.350336,2.995953,1,cluster6
7100,3.664839,1.038433,1.277243,-0.551846,1,cluster6
7101,0.604824,1.794808,-0.9725,-0.228457,1,cluster12
7102,-0.882067,-0.279972,-2.335879,-0.217012,1,cluster8
7103,2.201888,0.135397,-2.240574,-0.381041,1,cluster8
7104,2.743956,0.33218,0.408815,1.338792,1,cluster6
7105,-0.901927,-1.40512,-0.114884,-0.522238,1,cluster10
7106,-0.167598,-1.661606,-0.604911,0.562858,1,cluster2
7107,-1.095763,-1.516521,-0.243927,-0.242132,1,cluster10
7108,-1.098585,0.129855,0.744827,0.546094,1,cluster1
7109,-1.28144,-1.534731,-0.239857,-0.253761,1,cluster10
7110,0.474441,-1.336865,-0.241324,-0.224963,1,cluster10
7111,0.664416,-1.035928,0.161794,-1.106042,0,cluster5
7112,-0.101291,0.540764,1.174678,-0.381836,0,cluster7
7113,-0.486139,-1.328413,-0.072163,-0.609848,1,cluster11
7114,2.024248,-1.390188,-0.571505,0.521547,1,cluster3
7115,-1.187332,1.649846,-0.888781,-0.438124,1,cluster12
7116,-0.09357,0.161691,0.626528,0.82011,0,cluster9
7117,2.115032,1.091756,1.607424,-1.298356,0,cluster6
7118,-0.820058,1.63967,-0.963478,-0.268996,1,cluster0
7119,0.918127,-1.642386,-0.7546,0.906873,1,cluster3
7120,-0.036898,0.341765,0.87706,0.271636,0,cluster4
7121,-0.670559,0.346348,0.987219,0.02088,1,cluster4
7122,-0.768844,-1.52039,-0.30293,-0.108004,1,cluster10
7123,-0.047084,1.707777,-0.991532,-0.196227,0,cluster12
7124,-0.766694,-1.379026,-0.099336,-0.554358,1,cluster10
7125,-0.420587,1.529994,-1.186985,0.226868,1,cluster0
7126,-0.752843,-0.205705,-2.24985,-0.40375,1,cluster8
7127,-0.525237,0.370866,0.998843,-0.00249,1,cluster4
7128,0.201153,0.257321,0.716334,0.627502,1,cluster1
7129,-0.101729,0.068499,0.493414,1.111846,1,cluster9
7130,-0.376055,0.205847,0.736393,0.575113,1,cluster1
7131,0.556627,0.579623,1.123229,-0.259447,1,cluster7
7132,-0.662619,0.203407,0.779701,0.475984,1,cluster1
7133,1.004174,0.084565,0.335878,1.473361,1,cluster9
7134,0.103087,-1.373284,-0.233183,-0.248222,1,cluster10
7135,2.852345,-0.298796,-0.519204,3.375078,1,cluster6
7136,-0.153884,0.407285,0.990702,0.02077,1,cluster4
7137,-0.723152,0.212869,0.803243,0.423485,0,cluster1
7138,-0.353056,-1.443683,-0.260209,-0.195613,1,cluster10
7139,-0.888749,1.55594,-1.07305,-0.029759,1,cluster0
7140,0.90215,0.00793,-2.21208,-0.46245,1,cluster8
7141,-0.242971,0.090577,0.548347,0.989348,0,cluster9
7142,-0.190159,0.460189,1.072954,-0.160098,1,cluster4
7143,0.203975,-1.389054,-0.272421,-0.160723,1,cluster10
7144,-0.281452,-1.265942,-0.015484,-0.731136,1,cluster11
7145,0.100484,0.509224,1.096203,-0.206838,1,cluster4
7146,0.070891,-1.273785,-0.084375,-0.574958,1,cluster11
7147,-0.735171,0.309215,0.944204,0.114249,1,cluster4
7148,2.984293,-0.50647,-3.294445,1.941,1,cluster6
7149,-0.3197,1.514223,-1.226222,0.314367,0,cluster0
