@relation 2016_New_Coder_Survey-weka.filters.unsupervised.attribute.NumericToNominal-R5-weka.filters.unsupervised.attribute.Remove-R3-4_clustered

@attribute Instance_number numeric
@attribute Age numeric
@attribute Income numeric
@attribute Gender {0,1}
@attribute Cluster {cluster0,cluster1,cluster2,cluster3,cluster4,cluster5,cluster6,cluster7,cluster8,cluster9,cluster10,cluster11,cluster12}

@data
5523,39,21000,1,cluster10
5524,44,120000,1,cluster9
5525,33,90000,1,cluster3
5526,26,13000,0,cluster7
5527,31,36000,1,cluster1
5528,34,15000,0,cluster6
5529,34,45000,1,cluster1
5530,25,14400,1,cluster7
5531,27,35000,1,cluster8
5532,25,30000,0,cluster8
5533,30,65000,1,cluster3
5534,36,200000,1,cluster0
5535,28,25000,1,cluster8
5536,24,48000,0,cluster11
5537,43,68820,1,cluster12
5538,19,31500,1,cluster8
5539,51,200000,1,cluster0
5540,28,22000,1,cluster8
5541,30,14500,0,cluster6
5542,36,48000,1,cluster1
5543,37,23000,1,cluster10
5544,29,17000,1,cluster6
5545,28,45000,1,cluster1
5546,24,8300,1,cluster7
5547,28,20000,1,cluster6
5548,53,17000,0,cluster4
5549,36,52000,1,cluster2
5550,29,9000,1,cluster6
5551,26,90000,1,cluster3
5552,37,29000,1,cluster10
5553,36,26000,1,cluster10
5554,39,10000,1,cluster10
5555,32,45000,0,cluster1
5556,20,15000,0,cluster7
5557,39,33000,1,cluster10
5558,35,40000,1,cluster1
5559,29,17000,0,cluster6
5560,27,45000,0,cluster8
5561,25,67000,1,cluster11
5562,40,200000,1,cluster0
5563,38,30000,1,cluster10
5564,30,54000,1,cluster1
5565,28,28000,1,cluster8
5566,23,17290,1,cluster7
5567,32,36000,1,cluster1
5568,26,24000,1,cluster8
5569,26,70000,1,cluster3
5570,45,40000,0,cluster2
5571,28,42000,1,cluster1
5572,42,15000,1,cluster10
5573,36,50000,1,cluster2
5574,40,40000,0,cluster2
5575,30,37500,1,cluster1
5576,25,100000,1,cluster5
5577,26,25000,1,cluster8
5578,25,55180,1,cluster11
5579,33,91000,0,cluster3
5580,34,23000,1,cluster10
5581,23,41000,1,cluster8
5582,33,30000,0,cluster1
5583,26,40000,1,cluster8
5584,29,6000,1,cluster6
5585,38,100000,1,cluster12
5586,20,8000,1,cluster7
5587,46,7000,1,cluster10
5588,35,40000,1,cluster1
5589,30,18000,1,cluster6
5590,31,28000,0,cluster1
5591,23,8000,1,cluster7
5592,36,103000,0,cluster5
5593,19,40000,1,cluster8
5594,27,50000,0,cluster11
5595,26,10000,1,cluster7
5596,28,48000,1,cluster1
5597,24,12000,1,cluster7
5598,22,95000,0,cluster5
5599,38,28000,0,cluster10
5600,25,24000,1,cluster8
5601,25,15000,1,cluster7
5602,25,15000,1,cluster7
5603,28,29000,1,cluster8
5604,21,48000,1,cluster11
5605,28,22000,1,cluster8
5606,24,43000,1,cluster8
5607,50,45000,1,cluster4
5608,26,9405,1,cluster7
5609,25,30000,1,cluster8
5610,37,68000,0,cluster3
5611,26,24309,0,cluster8
5612,34,60000,1,cluster3
5613,24,24000,1,cluster8
5614,45,80000,1,cluster12
5615,26,36000,0,cluster8
5616,21,12000,1,cluster7
5617,24,77000,1,cluster3
5618,44,78000,1,cluster12
5619,22,7300,1,cluster7
5620,57,40000,1,cluster4
5621,30,50000,1,cluster1
5622,24,15000,1,cluster7
5623,32,46000,1,cluster1
5624,27,13000,1,cluster7
5625,23,18000,0,cluster7
5626,19,10000,1,cluster7
5627,32,61000,1,cluster3
5628,28,45000,1,cluster1
5629,45,45000,1,cluster2
5630,30,48000,0,cluster1
5631,32,50000,1,cluster1
5632,29,50000,1,cluster1
5633,49,66000,1,cluster4
5634,25,26000,1,cluster8
5635,28,48000,1,cluster1
5636,49,100000,1,cluster9
5637,27,40000,1,cluster8
5638,26,31000,0,cluster8
5639,31,10000,1,cluster6
5640,43,39000,1,cluster2
5641,35,10000,1,cluster6
5642,28,30000,1,cluster8
5643,34,76000,0,cluster3
5644,27,12000,1,cluster7
5645,34,60000,1,cluster3
5646,37,38400,1,cluster1
5647,25,7000,1,cluster7
5648,26,15000,1,cluster7
5649,21,36000,0,cluster8
5650,28,12000,1,cluster7
5651,31,38000,1,cluster1
5652,31,86000,1,cluster3
5653,26,50000,1,cluster11
5654,24,25000,1,cluster8
5655,25,13570,0,cluster7
5656,27,20000,0,cluster6
5657,25,28000,1,cluster8
5658,33,8500,1,cluster6
5659,30,20000,1,cluster6
5660,26,86000,1,cluster3
5661,33,80000,1,cluster3
5662,30,70000,1,cluster3
5663,25,33000,1,cluster8
5664,34,15000,1,cluster6
5665,23,64800,0,cluster11
5666,49,50000,1,cluster4
5667,21,6000,0,cluster7
5668,40,70000,0,cluster12
5669,28,18000,1,cluster6
5670,30,44000,1,cluster1
5671,27,42000,0,cluster8
5672,25,51000,0,cluster11
5673,30,55000,1,cluster1
5674,30,27000,0,cluster8
5675,29,39000,1,cluster1
5676,34,40000,1,cluster1
5677,40,12000,1,cluster10
5678,24,60000,1,cluster11
5679,24,30000,0,cluster8
5680,32,45000,1,cluster1
5681,32,6250,1,cluster6
5682,37,50000,1,cluster2
5683,31,85000,0,cluster3
5684,40,10000,1,cluster10
5685,32,58000,1,cluster3
5686,27,60000,0,cluster11
5687,36,36000,0,cluster1
5688,37,13000,1,cluster10
5689,25,36000,1,cluster8
5690,24,6500,1,cluster7
5691,26,48000,1,cluster11
5692,30,200000,1,cluster0
5693,31,12000,0,cluster6
5694,31,40000,0,cluster1
5695,28,38000,1,cluster8
5696,29,45000,1,cluster1
5697,42,43000,0,cluster2
5698,36,87000,0,cluster12
5699,44,30000,1,cluster10
5700,44,36000,0,cluster2
5701,34,10000,1,cluster6
5702,34,120000,1,cluster5
5703,25,18000,1,cluster7
5704,14,17604,0,cluster7
5705,40,14000,0,cluster10
5706,24,30000,1,cluster8
5707,35,100000,1,cluster5
5708,71,100000,1,cluster9
5709,44,34000,0,cluster10
5710,27,54240,1,cluster11
5711,38,35000,1,cluster2
5712,28,24000,0,cluster8
5713,24,30000,1,cluster8
5714,45,40000,1,cluster2
5715,29,28560,0,cluster8
5716,23,55000,1,cluster11
5717,30,7000,1,cluster6
5718,30,20000,1,cluster6
5719,38,50000,1,cluster2
5720,31,53000,1,cluster1
5721,24,39600,1,cluster8
5722,36,35000,1,cluster1
5723,42,30000,1,cluster10
5724,33,63000,0,cluster3
5725,47,104000,0,cluster9
5726,22,20000,1,cluster7
5727,25,19397,0,cluster7
5728,28,100000,1,cluster5
5729,25,32000,1,cluster8
5730,25,30000,1,cluster8
5731,28,48000,1,cluster1
5732,50,60000,1,cluster4
5733,27,60000,0,cluster11
5734,33,42000,0,cluster1
5735,34,20000,1,cluster6
5736,39,105000,0,cluster12
5737,26,78000,0,cluster3
5738,54,80000,1,cluster9
5739,28,135000,1,cluster5
5740,37,40000,1,cluster2
5741,29,35000,1,cluster8
5742,66,100000,1,cluster9
5743,33,43000,1,cluster1
5744,23,6400,0,cluster7
5745,23,15000,1,cluster7
5746,27,30000,1,cluster8
5747,33,60000,1,cluster3
5748,23,15000,1,cluster7
5749,38,12000,0,cluster10
5750,24,13000,1,cluster7
5751,38,35000,1,cluster2
5752,31,35000,1,cluster1
5753,27,14500,1,cluster7
5754,42,32000,1,cluster10
5755,21,64224,1,cluster11
5756,53,40000,1,cluster4
5757,23,48000,1,cluster11
5758,27,14400,1,cluster7
5759,26,67000,0,cluster11
5760,30,45000,1,cluster1
5761,36,30000,1,cluster10
5762,24,18000,1,cluster7
5763,27,18120,1,cluster6
5764,30,71000,1,cluster3
5765,23,24000,0,cluster8
5766,36,20000,1,cluster10
5767,39,55000,0,cluster2
5768,34,40000,1,cluster1
5769,32,40000,0,cluster1
5770,34,60000,1,cluster3
5771,28,60000,1,cluster11
5772,24,47000,1,cluster11
5773,30,12000,0,cluster6
5774,34,40000,1,cluster1
5775,33,60000,1,cluster3
5776,26,11666,1,cluster7
5777,30,60000,1,cluster3
5778,32,63000,1,cluster3
5779,32,20000,1,cluster6
5780,34,32000,1,cluster1
5781,42,44000,1,cluster2
5782,26,175000,1,cluster5
5783,26,63000,1,cluster11
5784,50,10000,1,cluster4
5785,31,20000,0,cluster6
5786,24,12336,1,cluster7
5787,24,56374,0,cluster11
5788,32,36000,0,cluster1
5789,24,20000,0,cluster7
5790,41,41000,1,cluster2
5791,25,40000,1,cluster8
5792,47,42000,1,cluster2
5793,30,60000,1,cluster3
5794,25,60000,1,cluster11
5795,23,10727,1,cluster7
5796,22,14000,1,cluster7
5797,30,40000,1,cluster1
5798,30,34000,1,cluster1
5799,25,60000,0,cluster11
5800,40,38000,1,cluster2
5801,25,18000,1,cluster7
5802,38,85000,1,cluster12
5803,23,10550,1,cluster7
5804,23,25000,1,cluster8
5805,39,200000,1,cluster0
5806,39,40000,1,cluster2
5807,27,80000,1,cluster3
5808,32,53000,1,cluster1
5809,39,92000,1,cluster12
5810,34,37200,1,cluster1
5811,19,6000,1,cluster7
5812,23,54360,1,cluster11
5813,27,16000,0,cluster7
5814,26,24000,0,cluster8
5815,34,80000,1,cluster3
5816,27,46000,1,cluster11
5817,25,15000,1,cluster7
5818,23,50000,1,cluster11
5819,25,45000,1,cluster8
5820,25,22000,1,cluster8
5821,26,48000,1,cluster11
5822,23,75000,0,cluster3
5823,24,25000,1,cluster8
5824,30,60000,1,cluster3
5825,36,65000,1,cluster3
5826,30,20000,1,cluster6
5827,25,40800,1,cluster8
5828,39,120000,1,cluster5
5829,27,66000,1,cluster11
5830,34,45000,1,cluster1
5831,33,86000,1,cluster3
5832,24,24000,1,cluster8
5833,27,16000,0,cluster7
5834,28,35000,1,cluster8
5835,21,25000,1,cluster8
5836,26,125000,1,cluster5
5837,24,32000,1,cluster8
5838,30,90000,1,cluster3
5839,58,30000,0,cluster4
5840,33,35000,1,cluster1
5841,22,35000,1,cluster8
5842,23,36000,1,cluster8
5843,26,15000,1,cluster7
5844,25,75000,0,cluster3
5845,38,8000,1,cluster10
5846,29,42000,1,cluster1
5847,34,72000,1,cluster3
5848,27,8000,1,cluster7
5849,19,60000,0,cluster11
5850,50,70000,1,cluster4
5851,24,45000,1,cluster8
5852,22,15000,1,cluster7
5853,26,43200,1,cluster8
5854,26,7200,1,cluster7
5855,23,83500,1,cluster3
5856,20,12000,1,cluster7
5857,32,40000,1,cluster1
5858,40,50000,0,cluster2
5859,43,40000,0,cluster2
5860,25,20000,1,cluster7
5861,23,8000,1,cluster7
5862,37,29000,0,cluster10
5863,29,10000,1,cluster6
5864,46,80000,1,cluster12
5865,32,70000,1,cluster3
5866,24,40000,1,cluster8
5867,35,45000,1,cluster1
5868,26,30000,1,cluster8
5869,45,105000,1,cluster9
5870,27,10000,1,cluster7
5871,25,37000,0,cluster8
5872,33,63000,1,cluster3
5873,28,16000,1,cluster6
5874,23,35000,1,cluster8
5875,35,95000,1,cluster12
5876,29,28800,1,cluster8
5877,21,6000,1,cluster7
5878,46,180000,1,cluster9
5879,28,14000,1,cluster6
5880,38,64000,1,cluster2
5881,25,36000,0,cluster8
5882,32,10000,1,cluster6
5883,24,38500,1,cluster8
5884,27,67000,1,cluster3
5885,37,24000,1,cluster10
5886,24,63600,1,cluster11
5887,29,30000,0,cluster8
5888,22,12000,1,cluster7
5889,31,40000,1,cluster1
5890,32,35000,0,cluster1
5891,42,45000,0,cluster2
5892,29,68000,1,cluster3
5893,28,35000,1,cluster8
5894,64,10000,1,cluster4
5895,42,62000,1,cluster2
5896,38,18000,0,cluster10
5897,35,10000,1,cluster6
5898,32,43000,1,cluster1
5899,26,9000,0,cluster7
5900,35,45000,0,cluster1
5901,26,60000,1,cluster11
5902,26,34000,1,cluster8
5903,30,50000,1,cluster1
5904,21,25000,1,cluster8
5905,56,10000,0,cluster4
5906,26,24000,0,cluster8
5907,38,90000,1,cluster12
5908,35,36000,1,cluster1
5909,18,15000,1,cluster7
5910,20,12000,1,cluster7
5911,45,12000,1,cluster10
5912,41,140000,1,cluster9
5913,23,36000,1,cluster8
5914,42,60000,0,cluster2
5915,35,20000,0,cluster6
5916,37,28800,1,cluster10
5917,34,38000,1,cluster1
5918,41,150000,1,cluster9
5919,39,40000,0,cluster2
5920,25,70000,1,cluster11
5921,37,60000,1,cluster2
5922,40,59000,1,cluster2
5923,24,35000,1,cluster8
5924,25,15000,1,cluster7
5925,30,90000,1,cluster3
5926,29,12500,1,cluster6
5927,28,30000,1,cluster8
5928,26,60000,1,cluster11
5929,22,36000,1,cluster8
5930,23,13000,1,cluster7
5931,27,30000,1,cluster8
5932,35,45000,1,cluster1
5933,43,27000,1,cluster10
5934,26,20000,1,cluster7
5935,45,48000,1,cluster2
5936,40,70000,1,cluster12
5937,26,50000,1,cluster11
5938,36,200000,1,cluster0
5939,33,29000,1,cluster1
5940,36,50000,1,cluster2
5941,29,47000,1,cluster1
5942,54,70000,1,cluster4
5943,26,35000,1,cluster8
5944,36,50000,1,cluster2
5945,35,20000,1,cluster6
5946,30,65000,1,cluster3
5947,44,15000,0,cluster10
5948,22,6000,1,cluster7
5949,27,75000,1,cluster3
5950,25,60000,1,cluster11
5951,23,20000,1,cluster7
5952,27,52000,1,cluster11
5953,42,50000,0,cluster2
5954,32,35000,0,cluster1
5955,45,45000,1,cluster2
5956,31,120000,1,cluster5
5957,31,45000,1,cluster1
5958,20,6000,1,cluster7
5959,47,45000,1,cluster2
5960,28,81000,1,cluster3
5961,26,15000,1,cluster7
5962,31,110000,1,cluster5
5963,19,18000,1,cluster7
5964,32,50000,1,cluster1
5965,36,31500,1,cluster1
5966,21,12000,1,cluster7
5967,28,35000,1,cluster8
5968,31,7000,1,cluster6
5969,36,88000,1,cluster12
5970,34,75000,0,cluster3
5971,26,20000,0,cluster7
5972,27,6000,1,cluster7
5973,29,72000,1,cluster3
5974,27,30000,1,cluster8
5975,37,85000,1,cluster12
5976,21,14400,0,cluster7
5977,29,60000,0,cluster11
5978,60,60000,0,cluster4
5979,41,200000,1,cluster0
5980,28,100000,1,cluster5
5981,33,54000,1,cluster1
5982,28,48000,1,cluster1
5983,35,55000,1,cluster1
5984,36,30000,0,cluster10
5985,30,95000,0,cluster3
5986,28,8000,1,cluster7
5987,53,85000,1,cluster9
5988,34,41000,0,cluster1
5989,41,50000,1,cluster2
5990,39,50000,1,cluster2
5991,28,60000,0,cluster11
5992,24,70000,1,cluster11
5993,26,24000,0,cluster8
5994,33,40000,1,cluster1
5995,28,50000,1,cluster11
5996,27,8000,1,cluster7
5997,28,50000,0,cluster11
5998,27,45000,1,cluster8
5999,27,22500,0,cluster8
6000,27,20000,1,cluster6
6001,25,10080,1,cluster7
6002,49,50000,1,cluster4
6003,45,12000,1,cluster10
6004,23,7000,1,cluster7
6005,37,90000,1,cluster12
6006,35,30000,1,cluster1
6007,24,10000,1,cluster7
6008,42,65000,1,cluster2
6009,25,36000,1,cluster8
6010,25,38400,1,cluster8
6011,34,60000,1,cluster3
6012,35,55000,1,cluster1
6013,34,50000,1,cluster1
6014,46,137000,1,cluster9
6015,34,7850,1,cluster6
6016,32,12000,1,cluster6
6017,26,30000,1,cluster8
6018,28,70000,1,cluster3
6019,32,53000,1,cluster1
6020,33,61200,1,cluster3
6021,35,75000,0,cluster3
6022,34,12000,1,cluster6
6023,22,28800,1,cluster8
6024,27,18000,1,cluster6
6025,42,57000,0,cluster2
6026,25,50000,1,cluster11
6027,35,90000,1,cluster3
6028,26,50000,0,cluster11
6029,56,20000,1,cluster4
6030,29,27000,0,cluster8
6031,39,60000,0,cluster2
6032,31,36000,1,cluster1
6033,25,26666,1,cluster8
6034,23,7000,1,cluster7
6035,27,57600,1,cluster11
6036,31,70000,0,cluster3
6037,27,6000,0,cluster7
6038,25,60000,1,cluster11
6039,29,28000,1,cluster8
6040,45,60000,0,cluster2
6041,19,14400,1,cluster7
6042,52,55000,1,cluster4
6043,33,60000,1,cluster3
6044,31,13000,0,cluster6
6045,31,152000,1,cluster5
6046,26,65000,1,cluster11
6047,41,28000,1,cluster10
6048,27,32000,0,cluster8
6049,30,48000,1,cluster1
6050,27,48000,1,cluster11
6051,31,80000,1,cluster3
6052,24,15000,1,cluster7
6053,28,31000,0,cluster8
6054,25,34000,1,cluster8
6055,31,45000,0,cluster1
6056,39,65000,1,cluster2
6057,34,85000,1,cluster3
6058,22,30000,1,cluster8
6059,54,94000,1,cluster9
6060,27,60000,1,cluster11
6061,24,80000,1,cluster3
6062,28,57600,1,cluster11
6063,21,6000,1,cluster7
6064,22,20000,1,cluster7
6065,30,44000,1,cluster1
6066,33,7000,1,cluster6
6067,34,35000,1,cluster1
6068,31,35000,1,cluster1
6069,21,17000,1,cluster7
6070,50,70000,1,cluster4
6071,31,40000,1,cluster1
6072,30,21000,0,cluster6
6073,31,110000,1,cluster5
6074,24,14400,1,cluster7
6075,24,12000,0,cluster7
6076,24,6000,1,cluster7
6077,28,70000,1,cluster3
6078,24,24000,1,cluster8
6079,29,25000,0,cluster8
6080,23,50000,1,cluster11
6081,32,119000,1,cluster5
6082,31,60000,1,cluster3
6083,25,12000,1,cluster7
6084,30,60000,1,cluster3
6085,24,20000,1,cluster7
6086,26,46000,1,cluster11
6087,21,60000,0,cluster11
6088,30,17000,1,cluster6
6089,25,10000,0,cluster7
6090,36,50000,1,cluster2
6091,32,25000,1,cluster1
6092,45,105000,1,cluster9
6093,28,34000,1,cluster8
6094,27,55000,1,cluster11
6095,38,20400,0,cluster10
6096,24,36000,1,cluster8
6097,35,23500,1,cluster10
6098,34,159000,1,cluster5
6099,16,14400,1,cluster7
6100,19,10000,1,cluster7
6101,25,38000,1,cluster8
6102,41,10000,1,cluster10
6103,34,130000,1,cluster5
6104,34,200000,1,cluster0
6105,25,34000,1,cluster8
6106,30,40000,1,cluster1
6107,27,18000,1,cluster6
6108,23,36000,0,cluster8
6109,32,8000,1,cluster6
6110,25,40000,1,cluster8
6111,31,40000,1,cluster1
6112,20,48000,1,cluster11
6113,34,40000,1,cluster1
6114,25,18000,1,cluster7
6115,23,60000,1,cluster11
6116,28,70000,1,cluster3
6117,23,51750,1,cluster11
6118,34,180000,1,cluster5
6119,25,50000,0,cluster11
6120,23,8000,1,cluster7
6121,23,57000,0,cluster11
6122,34,40000,1,cluster1
6123,32,10000,0,cluster6
6124,23,50400,1,cluster11
6125,40,30000,1,cluster10
6126,38,160000,1,cluster5
6127,27,34000,1,cluster8
6128,31,45000,0,cluster1
6129,24,25000,0,cluster8
6130,36,58500,1,cluster2
6131,35,15000,1,cluster6
6132,21,70000,1,cluster11
6133,28,12000,1,cluster7
6134,53,127000,1,cluster9
6135,32,48000,1,cluster1
6136,29,38000,1,cluster1
6137,32,12000,1,cluster6
6138,43,33000,1,cluster10
6139,34,50000,1,cluster1
6140,36,190000,1,cluster5
6141,24,30000,1,cluster8
6142,23,22000,1,cluster8
6143,30,28800,1,cluster1
6144,36,45000,1,cluster1
6145,35,58000,1,cluster3
6146,28,9000,1,cluster7
6147,25,58000,1,cluster11
6148,28,43000,0,cluster1
6149,27,40000,1,cluster8
6150,35,38000,1,cluster1
6151,28,50000,1,cluster11
6152,33,50000,0,cluster1
6153,33,77500,1,cluster3
6154,23,15000,0,cluster7
6155,42,84000,0,cluster12
6156,25,10000,1,cluster7
6157,24,16000,1,cluster7
6158,27,6000,1,cluster7
6159,32,32000,0,cluster1
6160,24,69500,1,cluster11
6161,52,22000,1,cluster4
6162,28,30000,1,cluster8
6163,40,65000,1,cluster2
6164,50,50000,1,cluster4
6165,30,18000,1,cluster6
6166,25,48000,1,cluster11
6167,24,55000,1,cluster11
6168,39,47000,1,cluster2
6169,25,48000,1,cluster11
6170,26,140000,1,cluster5
6171,30,42000,0,cluster1
6172,26,60000,1,cluster11
6173,30,50000,1,cluster1
6174,37,30000,1,cluster10
6175,50,10000,1,cluster4
6176,40,35000,1,cluster2
6177,42,160000,1,cluster9
6178,35,135000,1,cluster5
6179,53,30000,0,cluster4
6180,45,38000,1,cluster2
6181,24,61000,0,cluster11
6182,43,75000,1,cluster12
6183,44,25000,1,cluster10
6184,25,10000,1,cluster7
6185,29,50000,1,cluster1
6186,35,32000,0,cluster1
6187,29,80000,0,cluster3
6188,31,58000,1,cluster3
6189,36,20000,1,cluster10
6190,26,20000,0,cluster7
6191,25,13000,1,cluster7
6192,39,50000,1,cluster2
6193,38,30000,1,cluster10
6194,27,52000,1,cluster11
6195,31,45000,1,cluster1
6196,46,25000,0,cluster10
6197,23,70000,1,cluster11
6198,41,6000,1,cluster10
6199,37,59000,1,cluster2
6200,28,52000,0,cluster11
6201,27,25000,1,cluster8
6202,31,36000,0,cluster1
6203,47,54000,0,cluster2
6204,40,32000,1,cluster10
6205,35,85000,1,cluster3
6206,30,24000,1,cluster6
6207,30,67000,1,cluster3
6208,36,30000,1,cluster10
6209,53,75000,1,cluster4
6210,27,85000,1,cluster3
6211,36,62400,1,cluster3
6212,34,70000,1,cluster3
6213,31,9000,1,cluster6
6214,45,8000,1,cluster10
6215,30,40000,1,cluster1
6216,31,70000,1,cluster3
6217,30,15000,1,cluster6
6218,49,23000,1,cluster10
6219,30,60000,1,cluster3
6220,56,65000,0,cluster4
6221,30,90000,1,cluster3
6222,28,38000,1,cluster8
6223,23,74000,1,cluster3
6224,38,25000,0,cluster10
6225,23,65000,1,cluster11
6226,33,40000,1,cluster1
6227,29,40000,1,cluster1
6228,21,24000,1,cluster8
6229,46,45000,1,cluster2
6230,21,6000,1,cluster7
6231,30,20000,1,cluster6
6232,29,35000,0,cluster8
6233,32,10000,1,cluster6
6234,21,15000,1,cluster7
6235,27,50000,1,cluster11
6236,27,10000,1,cluster7
6237,26,60000,0,cluster11
6238,29,40000,1,cluster1
6239,37,24000,1,cluster10
6240,32,61000,0,cluster3
6241,25,10000,1,cluster7
6242,24,58200,1,cluster11
6243,29,41000,0,cluster1
6244,30,105000,0,cluster5
6245,23,6000,0,cluster7
6246,25,18000,1,cluster7
6247,28,45000,0,cluster1
6248,23,26000,0,cluster8
6249,40,24000,1,cluster10
6250,48,120000,1,cluster9
6251,24,45000,1,cluster8
6252,23,14000,1,cluster7
6253,46,50000,1,cluster2
6254,25,30000,1,cluster8
6255,29,12000,0,cluster6
6256,37,12000,1,cluster10
6257,50,128000,1,cluster9
6258,25,40000,1,cluster8
6259,26,19000,0,cluster7
6260,38,64000,1,cluster2
6261,53,55000,1,cluster4
6262,27,6000,1,cluster7
6263,30,55000,1,cluster1
6264,27,63000,1,cluster11
6265,31,61000,1,cluster3
6266,29,55000,0,cluster11
6267,40,10000,1,cluster10
6268,49,90000,1,cluster9
6269,30,135000,1,cluster5
6270,32,70000,1,cluster3
6271,29,28000,1,cluster8
6272,32,100000,1,cluster5
6273,25,12000,0,cluster7
6274,21,60000,1,cluster11
6275,24,17000,1,cluster7
6276,24,32000,1,cluster8
6277,20,30000,1,cluster8
6278,25,40000,1,cluster8
6279,28,90000,1,cluster3
6280,28,52000,1,cluster11
6281,29,45000,1,cluster1
6282,21,24000,1,cluster8
6283,26,80000,1,cluster3
6284,28,40000,1,cluster8
6285,31,15000,1,cluster6
6286,41,86000,1,cluster12
6287,30,16000,1,cluster6
6288,28,60000,1,cluster11
6289,24,50000,1,cluster11
6290,30,30000,1,cluster1
6291,26,7000,1,cluster7
6292,25,35000,1,cluster8
6293,35,30000,1,cluster1
6294,43,40780,1,cluster2
6295,27,9000,1,cluster7
6296,49,8000,0,cluster10
6297,27,85000,1,cluster3
6298,24,65000,0,cluster11
6299,28,48000,1,cluster1
6300,43,80000,1,cluster12
6301,30,52000,1,cluster1
6302,24,11000,1,cluster7
6303,28,9000,1,cluster7
6304,28,18600,1,cluster6
6305,24,22800,0,cluster8
6306,39,35000,1,cluster2
6307,28,50000,1,cluster11
6308,25,27024,0,cluster8
6309,24,9000,1,cluster7
6310,32,68000,1,cluster3
6311,35,11532,1,cluster6
6312,24,30000,0,cluster8
6313,31,15000,1,cluster6
6314,24,45000,0,cluster8
6315,49,42000,0,cluster4
6316,22,87000,1,cluster3
6317,31,67600,1,cluster3
6318,23,100000,1,cluster5
6319,31,70000,1,cluster3
6320,32,80000,1,cluster3
6321,21,60000,1,cluster11
6322,29,16500,1,cluster6
6323,30,200000,1,cluster0
6324,41,100000,1,cluster12
6325,41,40000,1,cluster2
6326,35,35000,1,cluster1
6327,25,50000,0,cluster11
6328,28,51000,1,cluster11
6329,31,100000,1,cluster5
6330,42,42000,0,cluster2
6331,41,75000,1,cluster12
6332,27,70000,0,cluster3
6333,34,25000,1,cluster10
6334,28,60000,1,cluster11
6335,32,47000,1,cluster1
6336,29,145000,1,cluster5
6337,24,60000,1,cluster11
6338,19,25000,1,cluster8
6339,29,7500,0,cluster6
6340,20,6000,1,cluster7
6341,60,60000,1,cluster4
6342,38,60000,1,cluster2
6343,23,85000,1,cluster3
6344,41,50000,1,cluster2
6345,27,80000,1,cluster3
6346,27,11000,1,cluster7
6347,24,18000,1,cluster7
6348,23,41000,1,cluster8
6349,17,48000,1,cluster11
6350,26,43200,1,cluster8
6351,39,63000,0,cluster2
6352,25,12000,1,cluster7
6353,75,50000,0,cluster4
6354,20,36000,1,cluster8
6355,29,60000,0,cluster11
6356,32,42000,1,cluster1
6357,31,48000,1,cluster1
6358,29,50000,1,cluster1
6359,39,70000,1,cluster12
6360,34,139000,1,cluster5
6361,30,42000,1,cluster1
6362,19,12000,1,cluster7
6363,29,40000,1,cluster1
6364,26,19000,0,cluster7
6365,29,70000,1,cluster3
6366,29,55000,1,cluster11
6367,23,45000,1,cluster8
6368,29,31000,0,cluster8
6369,27,45000,1,cluster8
6370,23,25000,1,cluster8
6371,39,38000,1,cluster2
6372,35,60000,1,cluster3
6373,25,60000,1,cluster11
6374,25,40000,0,cluster8
6375,23,14000,1,cluster7
6376,42,9000,0,cluster10
6377,28,28000,0,cluster8
6378,38,28000,1,cluster10
6379,34,25000,1,cluster10
6380,26,35000,1,cluster8
6381,26,18000,1,cluster7
6382,37,34000,1,cluster1
6383,23,155000,1,cluster5
6384,26,120000,1,cluster5
6385,25,42000,1,cluster8
6386,25,6000,1,cluster7
6387,40,40000,1,cluster2
6388,32,22000,0,cluster6
6389,52,63000,1,cluster4
6390,33,12000,1,cluster6
6391,26,97000,1,cluster5
6392,21,20000,1,cluster7
6393,44,45000,1,cluster2
6394,37,55000,1,cluster2
6395,33,12000,1,cluster6
6396,28,100000,1,cluster5
6397,29,15000,1,cluster6
6398,25,27000,1,cluster8
6399,22,30000,1,cluster8
6400,24,20000,1,cluster7
6401,33,110000,1,cluster5
6402,37,25000,1,cluster10
6403,21,55000,0,cluster11
6404,26,35000,1,cluster8
6405,25,12000,1,cluster7
6406,42,20000,1,cluster10
6407,26,8000,1,cluster7
6408,38,71000,1,cluster12
6409,21,38000,0,cluster8
6410,26,9000,1,cluster7
6411,24,30000,1,cluster8
6412,22,24000,1,cluster8
6413,40,70000,1,cluster12
6414,25,12000,1,cluster7
6415,24,20000,1,cluster7
6416,28,41000,0,cluster8
6417,25,60000,1,cluster11
6418,31,24000,1,cluster6
6419,26,38000,0,cluster8
6420,38,28000,1,cluster10
6421,15,100000,1,cluster5
6422,35,50000,1,cluster1
6423,25,6000,1,cluster7
6424,32,6000,0,cluster6
6425,40,12000,1,cluster10
6426,26,28800,1,cluster8
6427,25,19000,0,cluster7
6428,45,150000,1,cluster9
6429,42,50000,0,cluster2
6430,23,32000,1,cluster8
6431,35,110000,1,cluster5
6432,26,54120,1,cluster11
6433,28,23000,1,cluster8
6434,40,20000,0,cluster10
6435,36,42000,1,cluster1
6436,34,17142,1,cluster6
6437,37,20000,1,cluster10
6438,21,36000,1,cluster8
6439,29,37000,0,cluster1
6440,28,35000,1,cluster8
6441,29,16800,0,cluster6
6442,44,40000,1,cluster2
