@relation 2016_New_Coder_Survey-weka.filters.unsupervised.attribute.NumericToNominal-R5_clustered

@attribute Instance_number numeric
@attribute Age numeric
@attribute Income numeric
@attribute IsEthnicMinority numeric
@attribute IsSoftwareDev numeric
@attribute Gender {0,1}
@attribute Cluster {cluster0,cluster1}

@data
4387,27,21000,0,0,1,cluster1
4388,29,45000,0,1,1,cluster0
4389,30,63156,0,1,1,cluster0
4390,25,10000,0,1,1,cluster0
4391,26,60000,1,0,0,cluster1
4392,30,75000,0,0,1,cluster1
4393,32,90000,0,1,1,cluster0
4394,24,43000,0,0,0,cluster1
4395,48,70000,0,0,1,cluster1
4396,23,50000,1,1,1,cluster0
4397,40,60000,1,0,1,cluster1
4398,55,30000,0,0,1,cluster1
4399,23,45600,0,1,1,cluster0
4400,18,29000,1,0,1,cluster1
4401,47,100000,0,1,1,cluster0
4402,25,45000,1,0,0,cluster1
4403,38,45000,1,0,1,cluster1
4404,41,130000,0,0,1,cluster1
4405,26,55000,0,1,1,cluster0
4406,29,37000,0,0,0,cluster1
4407,23,6000,0,1,1,cluster0
4408,27,6660,1,0,1,cluster1
4409,38,50000,0,0,1,cluster1
4410,36,40000,1,0,0,cluster1
4411,31,40000,0,0,1,cluster1
4412,30,81000,1,0,1,cluster1
4413,50,125000,1,1,1,cluster0
4414,26,30000,0,0,0,cluster1
4415,46,100000,1,1,1,cluster0
4416,22,30000,0,0,1,cluster1
4417,33,55000,0,1,1,cluster0
4418,29,52000,0,0,1,cluster1
4419,28,8800,0,0,1,cluster1
4420,39,66000,0,1,1,cluster0
4421,25,69000,1,0,1,cluster1
4422,27,10000,0,1,1,cluster0
4423,31,12000,0,0,1,cluster1
4424,23,7000,0,1,1,cluster0
4425,28,36000,0,0,1,cluster1
4426,30,60000,1,1,1,cluster0
4427,23,43200,0,1,1,cluster0
4428,42,60000,0,0,1,cluster1
4429,28,40000,0,0,1,cluster1
4430,27,80000,1,1,0,cluster0
4431,35,8000,0,0,1,cluster1
4432,23,20000,0,0,1,cluster1
4433,31,30000,0,1,1,cluster0
4434,24,119000,0,1,1,cluster0
4435,32,38000,1,0,0,cluster1
4436,34,183000,0,1,1,cluster0
4437,31,73000,1,0,1,cluster1
4438,26,10000,0,0,1,cluster1
4439,38,10000,0,0,1,cluster1
4440,26,30000,0,0,0,cluster1
4441,38,40000,0,0,1,cluster1
4442,35,50000,0,0,1,cluster1
4443,22,60000,0,1,1,cluster0
4444,21,40000,0,0,1,cluster1
4445,30,60000,0,0,0,cluster1
4446,34,27000,1,0,1,cluster1
4447,28,50000,1,1,1,cluster0
4448,37,100000,1,0,1,cluster1
4449,30,6000,0,0,1,cluster1
4450,18,18000,0,0,1,cluster1
4451,21,12000,0,0,1,cluster1
4452,45,100000,1,0,1,cluster1
4453,23,8000,0,0,0,cluster1
4454,31,45000,1,0,1,cluster1
4455,31,8000,0,1,1,cluster0
4456,23,30000,0,1,0,cluster0
4457,25,100000,0,1,0,cluster0
4458,62,47000,1,0,1,cluster1
4459,40,80000,0,0,1,cluster1
4460,31,10000,0,0,1,cluster1
4461,33,60000,0,1,1,cluster0
4462,29,43000,0,0,1,cluster1
4463,48,100000,0,0,1,cluster1
4464,38,25000,0,0,1,cluster1
4465,34,15750,1,0,1,cluster1
4466,23,18000,1,1,1,cluster0
4467,25,36000,0,0,0,cluster1
4468,36,40000,1,1,1,cluster0
4469,33,6000,0,0,1,cluster1
4470,31,40000,0,0,1,cluster1
4471,24,11000,0,0,1,cluster1
4472,29,100000,1,1,1,cluster0
4473,35,7636,0,1,1,cluster0
4474,25,12000,0,1,1,cluster0
4475,34,10000,0,0,1,cluster1
4476,27,35000,0,0,1,cluster1
4477,35,35000,0,1,1,cluster0
4478,35,24000,0,0,1,cluster1
4479,23,8500,0,0,1,cluster1
4480,25,14000,0,1,1,cluster0
4481,33,80000,0,0,1,cluster1
4482,48,42000,0,0,1,cluster1
4483,25,9000,0,0,1,cluster1
4484,28,53000,0,1,0,cluster0
4485,29,80000,0,1,0,cluster0
4486,29,95000,0,1,1,cluster0
4487,27,40000,0,0,0,cluster1
4488,24,30000,0,0,1,cluster1
4489,29,10000,1,0,0,cluster1
4490,38,200000,1,1,1,cluster0
4491,27,45000,0,0,1,cluster1
4492,28,20000,0,0,1,cluster1
4493,25,44583,0,1,1,cluster0
4494,36,40000,1,0,0,cluster1
4495,27,20000,0,0,0,cluster1
4496,47,6000,0,0,1,cluster1
4497,22,24000,1,1,1,cluster0
4498,44,45000,0,0,1,cluster1
4499,38,30000,0,0,0,cluster1
4500,29,25000,0,1,1,cluster0
4501,24,42000,0,0,1,cluster1
4502,34,40000,0,0,1,cluster1
4503,28,27000,0,0,0,cluster1
4504,36,55000,1,0,1,cluster1
4505,30,18000,0,0,1,cluster1
4506,34,10000,0,0,1,cluster1
4507,31,200000,1,1,1,cluster0
4508,28,30000,0,1,1,cluster0
4509,37,75000,0,1,1,cluster0
4510,31,33600,0,0,1,cluster1
4511,35,35000,0,0,1,cluster1
4512,22,60000,0,1,1,cluster0
4513,32,15000,1,0,1,cluster1
4514,44,40000,1,0,0,cluster1
4515,46,65000,0,0,1,cluster1
4516,25,30000,0,1,1,cluster0
4517,28,11000,0,1,0,cluster0
4518,31,30000,0,1,1,cluster0
4519,35,42000,1,0,1,cluster1
4520,34,45000,1,1,1,cluster0
4521,56,120000,0,1,1,cluster0
4522,30,58000,1,0,1,cluster1
4523,29,90000,0,1,1,cluster0
4524,31,21000,1,0,0,cluster1
4525,25,48000,0,1,1,cluster0
4526,29,40000,0,0,0,cluster1
4527,25,7000,0,0,1,cluster1
4528,24,15000,0,0,0,cluster1
4529,20,18000,0,1,1,cluster0
4530,28,12600,0,1,1,cluster0
4531,26,60000,0,1,1,cluster0
4532,28,54000,0,1,1,cluster0
4533,26,11368,0,0,1,cluster1
4534,26,40000,0,0,1,cluster1
4535,41,30000,0,0,0,cluster1
4536,42,36000,0,0,1,cluster1
4537,19,21600,1,0,1,cluster1
4538,28,25000,0,0,1,cluster1
4539,28,37500,0,0,1,cluster1
4540,21,24000,0,0,1,cluster1
4541,32,54000,0,0,1,cluster1
4542,30,57600,0,0,1,cluster1
4543,28,24000,1,1,1,cluster0
4544,30,30000,1,0,1,cluster1
4545,26,30000,1,0,1,cluster1
4546,27,65000,1,0,0,cluster1
4547,32,41000,0,1,1,cluster0
4548,39,30000,0,0,1,cluster1
4549,26,40000,0,1,1,cluster0
4550,24,26000,1,0,1,cluster1
4551,28,35000,0,0,0,cluster1
4552,29,80000,0,1,1,cluster0
4553,34,77500,0,1,1,cluster0
4554,25,38000,1,0,1,cluster1
4555,20,9000,1,0,0,cluster1
4556,25,21672,0,1,1,cluster0
4557,26,19000,0,0,0,cluster1
4558,35,25000,0,0,1,cluster1
4559,52,85000,0,1,1,cluster0
4560,32,40000,1,0,1,cluster1
4561,26,12000,0,1,1,cluster0
4562,43,150000,0,1,1,cluster0
4563,44,130000,1,0,1,cluster1
4564,21,15000,0,0,1,cluster1
4565,29,9000,1,0,1,cluster1
4566,29,15000,0,0,0,cluster1
4567,26,12000,0,0,1,cluster1
4568,28,42000,0,0,1,cluster1
4569,24,43200,0,0,1,cluster1
4570,27,60000,0,0,1,cluster1
4571,33,120000,0,1,1,cluster0
4572,33,15000,0,0,1,cluster1
4573,24,55000,0,1,1,cluster0
4574,35,35000,1,1,1,cluster0
4575,27,70000,0,1,1,cluster0
4576,26,124000,0,1,1,cluster0
4577,30,120000,0,1,1,cluster0
4578,27,10300,0,1,1,cluster0
4579,27,24000,1,0,0,cluster1
4580,29,20000,0,1,1,cluster0
4581,24,10000,0,0,1,cluster1
4582,25,40000,0,0,1,cluster1
4583,38,51500,0,1,0,cluster0
4584,27,20000,0,0,1,cluster1
4585,28,42000,0,0,1,cluster1
4586,43,50000,0,0,1,cluster1
4587,30,36000,1,0,1,cluster1
4588,27,43000,0,0,1,cluster1
4589,29,40000,0,1,1,cluster0
4590,45,25000,0,0,1,cluster1
4591,25,15000,1,0,1,cluster1
4592,31,80000,1,0,1,cluster1
4593,30,12000,0,0,1,cluster1
4594,30,30000,0,1,1,cluster0
4595,34,40000,1,0,1,cluster1
4596,18,100000,0,1,1,cluster0
4597,33,14400,0,0,1,cluster1
4598,27,12000,0,1,1,cluster0
4599,29,35000,1,0,0,cluster1
4600,23,40000,1,0,0,cluster1
4601,32,80000,1,0,1,cluster1
4602,39,100000,1,0,1,cluster1
4603,29,34000,0,0,1,cluster1
4604,36,70000,0,0,1,cluster1
4605,27,60000,0,1,1,cluster0
4606,31,6000,0,0,1,cluster1
4607,26,40000,1,0,0,cluster1
4608,23,10000,0,0,1,cluster1
4609,30,52000,0,1,1,cluster0
4610,30,20000,0,0,1,cluster1
4611,25,11000,0,1,1,cluster0
4612,29,17000,0,1,1,cluster0
4613,25,36000,1,0,1,cluster1
4614,33,12000,0,0,1,cluster1
4615,27,41000,0,1,1,cluster0
4616,45,70000,0,0,1,cluster1
4617,33,24000,0,0,1,cluster1
4618,28,20000,0,0,1,cluster1
4619,25,6000,1,1,1,cluster0
4620,28,60000,0,1,1,cluster0
4621,30,120000,1,1,1,cluster0
4622,25,12000,1,0,1,cluster1
4623,31,56000,1,0,0,cluster1
4624,24,50000,0,0,0,cluster1
4625,25,65000,0,1,1,cluster0
4626,37,55000,0,0,1,cluster1
4627,22,14000,1,1,1,cluster0
4628,28,7000,0,0,1,cluster1
4629,27,120000,0,1,1,cluster0
4630,32,10000,0,0,1,cluster1
4631,46,30000,0,0,1,cluster1
4632,30,29000,1,0,0,cluster1
4633,32,138500,0,1,0,cluster0
4634,48,50000,1,0,1,cluster1
4635,38,150000,1,0,1,cluster1
4636,30,32000,0,0,1,cluster1
4637,28,20000,0,0,1,cluster1
4638,29,42000,0,0,1,cluster1
4639,25,32000,0,0,1,cluster1
4640,22,50000,1,1,1,cluster0
4641,26,85000,0,1,1,cluster0
4642,18,150000,0,1,1,cluster0
4643,58,35000,0,0,1,cluster1
4644,33,71000,0,1,0,cluster0
4645,28,22800,1,1,1,cluster0
4646,40,37447,0,0,1,cluster1
4647,16,12000,0,1,1,cluster0
4648,27,75000,0,1,1,cluster0
4649,25,50000,0,1,1,cluster0
4650,30,37000,0,0,0,cluster1
4651,27,42000,0,0,1,cluster1
4652,30,160000,0,1,1,cluster0
4653,27,60000,1,1,1,cluster0
4654,21,200000,0,0,0,cluster1
4655,32,58000,0,1,1,cluster0
4656,38,44000,0,0,1,cluster1
4657,28,200000,0,0,1,cluster1
4658,26,10000,0,0,1,cluster1
4659,27,33000,1,1,1,cluster0
4660,28,80000,0,1,1,cluster0
4661,31,27000,0,0,1,cluster1
4662,31,48000,0,0,1,cluster1
4663,27,6000,0,1,1,cluster0
4664,26,32000,0,0,1,cluster1
4665,25,35000,0,0,1,cluster1
4666,36,90000,0,0,1,cluster1
4667,36,70000,0,1,1,cluster0
4668,29,25000,0,0,0,cluster1
4669,31,20000,0,0,1,cluster1
4670,25,36000,0,0,1,cluster1
4671,18,18000,0,0,1,cluster1
4672,32,130000,0,1,1,cluster0
4673,29,41000,0,1,0,cluster0
4674,31,45000,1,0,1,cluster1
4675,34,56000,0,0,0,cluster1
4676,25,39000,0,1,1,cluster0
4677,28,30000,0,0,1,cluster1
4678,22,39600,0,1,1,cluster0
4679,30,12000,0,0,0,cluster1
4680,26,60000,1,1,0,cluster0
4681,28,14000,1,1,1,cluster0
4682,27,11000,0,1,0,cluster0
4683,23,48000,0,0,1,cluster1
4684,32,78000,0,0,1,cluster1
4685,33,50000,0,0,1,cluster1
4686,30,43000,0,0,1,cluster1
4687,28,80000,0,1,1,cluster0
4688,29,85000,0,0,1,cluster1
4689,41,40000,0,0,1,cluster1
4690,46,95000,0,1,1,cluster0
4691,28,10000,0,0,1,cluster1
4692,29,30000,0,1,1,cluster0
4693,25,30000,0,0,1,cluster1
4694,28,50000,0,1,1,cluster0
4695,27,10000,0,1,1,cluster0
4696,27,52500,1,0,0,cluster1
4697,50,16000,0,1,1,cluster0
4698,22,30000,1,0,1,cluster1
4699,22,12000,0,1,1,cluster0
4700,24,54384,0,1,1,cluster0
4701,25,30000,0,0,1,cluster1
4702,29,12000,0,1,1,cluster0
4703,45,12000,0,0,1,cluster1
4704,28,10000,0,0,1,cluster1
4705,35,30000,0,0,1,cluster1
4706,29,65000,0,1,1,cluster0
4707,34,33136,0,1,1,cluster0
4708,27,26000,0,0,1,cluster1
4709,31,20000,1,1,1,cluster0
4710,27,10000,1,0,1,cluster1
4711,22,10000,0,0,1,cluster1
4712,36,68000,0,0,0,cluster1
4713,41,48000,0,1,1,cluster0
4714,52,65000,0,0,1,cluster1
4715,52,100000,0,0,1,cluster1
4716,25,30000,0,1,1,cluster0
4717,30,20000,0,1,1,cluster0
4718,52,42000,1,0,1,cluster1
4719,29,33000,0,0,1,cluster1
4720,46,10000,1,1,1,cluster0
4721,42,16000,1,0,1,cluster1
4722,28,26000,0,0,0,cluster1
4723,33,28600,0,1,0,cluster0
4724,39,40000,0,0,1,cluster1
4725,24,20000,0,0,1,cluster1
4726,41,15000,1,0,1,cluster1
4727,36,56000,0,0,1,cluster1
4728,33,160000,0,1,1,cluster0
4729,47,160000,1,0,1,cluster1
4730,30,10000,0,0,1,cluster1
4731,51,120000,0,0,1,cluster1
4732,25,200000,0,1,1,cluster0
4733,31,45000,0,1,1,cluster0
4734,32,36000,0,1,1,cluster0
4735,30,55000,0,0,1,cluster1
4736,45,63000,0,0,0,cluster1
4737,25,18000,0,1,1,cluster0
4738,25,40000,0,1,1,cluster0
4739,27,127000,0,1,1,cluster0
4740,48,110000,0,1,1,cluster0
4741,50,145000,0,1,0,cluster0
4742,25,15000,1,1,1,cluster0
4743,24,100000,1,1,1,cluster0
4744,27,40000,0,1,1,cluster0
4745,24,40000,0,0,0,cluster1
4746,31,60000,0,0,1,cluster1
4747,27,60000,0,0,0,cluster1
4748,21,81000,0,1,1,cluster0
4749,22,20000,0,0,1,cluster1
4750,23,115000,0,1,1,cluster0
4751,29,45000,0,0,1,cluster1
4752,19,8500,0,0,1,cluster1
4753,27,27000,0,1,1,cluster0
4754,42,35000,0,0,1,cluster1
4755,30,32500,0,1,1,cluster0
4756,42,50000,0,0,1,cluster1
4757,29,30000,0,0,0,cluster1
4758,27,135000,1,1,1,cluster0
4759,25,8000,0,1,0,cluster0
4760,29,50000,1,0,1,cluster1
4761,23,56000,0,1,1,cluster0
4762,24,6000,0,1,1,cluster0
4763,26,34000,1,0,1,cluster1
4764,22,14000,0,0,1,cluster1
4765,25,50000,1,0,0,cluster1
4766,37,88000,1,0,1,cluster1
4767,30,20000,0,0,0,cluster1
4768,23,18000,0,1,1,cluster0
4769,26,200000,0,1,1,cluster0
4770,24,10000,0,0,0,cluster1
4771,27,48000,0,0,0,cluster1
4772,29,47000,1,0,0,cluster1
4773,24,66000,0,1,0,cluster0
4774,28,80000,0,1,1,cluster0
4775,31,44000,0,0,1,cluster1
4776,30,8000,0,0,1,cluster1
4777,25,46000,0,1,1,cluster0
4778,68,42000,1,0,1,cluster1
4779,27,17000,0,0,1,cluster1
4780,28,77000,0,0,1,cluster1
4781,23,58000,0,0,1,cluster1
4782,23,20000,0,0,1,cluster1
4783,28,66000,0,0,1,cluster1
4784,32,28000,0,0,1,cluster1
4785,27,200000,0,1,1,cluster0
4786,35,35000,0,0,1,cluster1
4787,26,150000,0,0,1,cluster1
4788,43,30000,0,0,1,cluster1
4789,25,12000,0,0,0,cluster1
4790,28,45000,0,0,0,cluster1
4791,28,110000,0,1,1,cluster0
4792,26,60000,0,1,1,cluster0
4793,40,62000,0,1,0,cluster0
4794,28,36000,0,0,1,cluster1
4795,25,6000,0,1,1,cluster0
4796,28,45000,0,0,1,cluster1
4797,25,60000,0,0,1,cluster1
4798,28,10000,0,0,0,cluster1
4799,32,30000,1,0,1,cluster1
4800,26,65000,1,0,1,cluster1
4801,30,42000,0,0,1,cluster1
4802,29,34000,0,0,1,cluster1
4803,26,42000,0,0,0,cluster1
4804,50,20000,1,0,1,cluster1
4805,27,65000,0,1,1,cluster0
4806,25,45000,0,0,1,cluster1
4807,37,35000,0,1,0,cluster0
4808,42,80000,1,0,1,cluster1
4809,50,105000,0,0,0,cluster1
4810,21,24000,0,1,1,cluster0
4811,20,16800,1,1,1,cluster0
4812,32,24000,0,1,0,cluster0
4813,34,60000,1,0,0,cluster1
4814,27,10000,1,1,1,cluster0
4815,26,19000,1,0,0,cluster1
4816,40,26000,1,0,0,cluster1
4817,30,36000,0,0,1,cluster1
4818,32,170000,0,0,1,cluster1
4819,29,18000,1,0,1,cluster1
4820,37,50000,0,1,1,cluster0
4821,25,30000,0,0,0,cluster1
4822,24,57600,0,0,1,cluster1
4823,55,13000,0,0,1,cluster1
4824,54,58000,0,0,1,cluster1
4825,40,45000,1,0,1,cluster1
4826,24,48000,1,1,0,cluster0
4827,35,26000,0,0,1,cluster1
4828,29,65000,0,1,1,cluster0
4829,31,30000,0,0,1,cluster1
4830,26,14400,1,0,1,cluster1
4831,24,16500,0,1,0,cluster0
4832,35,47000,0,1,1,cluster0
4833,26,21600,0,0,1,cluster1
4834,36,7700,0,0,1,cluster1
4835,45,80000,0,1,1,cluster0
4836,37,45000,1,0,1,cluster1
4837,33,20000,0,0,1,cluster1
4838,28,33000,1,0,1,cluster1
4839,18,31200,0,0,1,cluster1
4840,23,6000,0,1,1,cluster0
4841,21,15000,1,0,0,cluster1
4842,26,60000,0,0,1,cluster1
4843,25,12000,0,1,0,cluster0
4844,20,10000,0,0,1,cluster1
4845,35,100000,1,1,1,cluster0
4846,26,45740,0,1,1,cluster0
4847,50,60000,0,1,1,cluster0
4848,34,12000,0,0,1,cluster1
4849,57,93000,0,1,1,cluster0
4850,26,45000,1,1,1,cluster0
4851,22,14000,1,0,0,cluster1
4852,34,107400,1,1,1,cluster0
4853,41,86000,0,1,1,cluster0
4854,29,65000,1,0,1,cluster1
4855,41,75000,0,0,0,cluster1
4856,24,21000,0,0,0,cluster1
4857,26,6000,0,0,1,cluster1
4858,30,40000,0,0,1,cluster1
4859,19,20000,1,0,1,cluster1
4860,29,85000,0,0,1,cluster1
4861,25,66000,0,0,1,cluster1
4862,29,25000,0,0,0,cluster1
4863,17,12000,0,0,1,cluster1
4864,28,105000,1,1,1,cluster0
4865,26,82500,1,1,1,cluster0
4866,50,93000,0,1,0,cluster0
4867,21,7000,0,0,1,cluster1
4868,33,28000,1,0,1,cluster1
4869,24,100000,0,1,1,cluster0
4870,30,40000,0,1,1,cluster0
4871,25,38000,0,0,1,cluster1
4872,25,55000,1,0,1,cluster1
4873,43,30000,0,0,1,cluster1
4874,33,6000,0,0,1,cluster1
4875,21,40000,0,0,1,cluster1
4876,44,90000,0,0,0,cluster1
4877,29,27000,0,0,1,cluster1
4878,25,48000,1,0,0,cluster1
4879,43,25000,0,0,0,cluster1
4880,30,21000,0,1,1,cluster0
4881,36,9000,0,0,0,cluster1
4882,26,40000,0,0,1,cluster1
4883,24,6000,0,1,0,cluster0
4884,28,60000,0,0,1,cluster1
4885,27,48000,0,0,0,cluster1
4886,35,85000,0,0,1,cluster1
4887,29,52000,0,1,0,cluster0
4888,40,34000,1,0,1,cluster1
4889,28,20600,0,0,1,cluster1
4890,30,50000,0,0,1,cluster1
4891,30,24000,0,1,1,cluster0
4892,27,41000,0,0,1,cluster1
4893,34,36000,1,1,1,cluster0
4894,35,70000,0,1,1,cluster0
4895,25,24000,0,0,1,cluster1
4896,28,14000,0,0,1,cluster1
4897,30,15000,1,1,1,cluster0
4898,28,31000,0,0,1,cluster1
4899,30,12000,0,0,1,cluster1
4900,41,90000,0,0,1,cluster1
4901,41,25000,0,1,1,cluster0
4902,24,45000,0,0,1,cluster1
4903,32,80000,1,1,0,cluster0
4904,32,45000,0,1,1,cluster0
4905,36,50000,1,0,1,cluster1
4906,32,50000,0,0,1,cluster1
4907,26,34000,1,0,1,cluster1
4908,32,60000,1,1,1,cluster0
4909,20,60000,0,0,1,cluster1
4910,28,87000,0,1,1,cluster0
4911,34,19000,0,0,1,cluster1
4912,22,13000,0,1,1,cluster0
4913,44,25000,0,0,1,cluster1
4914,28,75000,1,1,0,cluster0
4915,26,75000,0,1,1,cluster0
4916,32,7000,0,0,1,cluster1
4917,23,30000,0,1,1,cluster0
4918,41,82000,1,0,0,cluster1
4919,30,80000,0,0,1,cluster1
4920,32,50000,1,1,1,cluster0
4921,43,36000,0,0,0,cluster1
4922,48,12000,0,1,1,cluster0
4923,19,6000,0,0,1,cluster1
4924,23,60000,0,1,1,cluster0
4925,25,37000,1,0,1,cluster1
4926,39,50000,0,0,1,cluster1
4927,31,25000,0,0,1,cluster1
4928,25,50000,0,0,0,cluster1
4929,36,20000,0,1,1,cluster0
4930,30,37000,0,1,1,cluster0
4931,21,20000,0,1,1,cluster0
4932,20,108000,1,1,1,cluster0
4933,23,24000,1,0,1,cluster1
4934,40,40000,0,1,1,cluster0
4935,37,95000,0,1,1,cluster0
4936,19,36000,0,1,1,cluster0
4937,33,12000,0,1,1,cluster0
4938,19,14000,1,0,1,cluster1
4939,28,16200,0,1,1,cluster0
4940,35,75000,0,0,1,cluster1
4941,28,90000,0,1,1,cluster0
4942,35,35000,1,0,1,cluster1
4943,32,18000,0,1,1,cluster0
4944,20,60000,1,0,1,cluster1
4945,31,75000,0,0,1,cluster1
4946,23,14400,0,1,1,cluster0
4947,36,38000,1,0,1,cluster1
4948,30,46000,0,0,1,cluster1
4949,22,100000,1,1,1,cluster0
4950,46,25000,1,0,1,cluster1
4951,28,72000,0,0,1,cluster1
4952,32,49000,0,0,1,cluster1
4953,29,32000,0,0,0,cluster1
4954,24,22000,1,0,1,cluster1
4955,27,43200,0,0,0,cluster1
4956,24,57000,0,0,1,cluster1
4957,33,30000,1,0,0,cluster1
4958,52,13000,0,0,1,cluster1
4959,34,38000,0,1,1,cluster0
4960,52,24000,1,0,1,cluster1
4961,25,25000,0,0,1,cluster1
4962,23,15000,0,1,1,cluster0
4963,33,70000,0,0,1,cluster1
4964,26,40000,0,1,1,cluster0
4965,45,72500,0,0,0,cluster1
4966,24,36000,0,1,1,cluster0
4967,24,39500,0,1,1,cluster0
4968,24,12000,0,1,1,cluster0
4969,30,120000,0,0,1,cluster1
4970,27,90000,0,0,1,cluster1
4971,24,40000,0,0,0,cluster1
4972,24,14000,1,0,1,cluster1
4973,26,20000,0,0,1,cluster1
4974,28,60000,1,0,0,cluster1
4975,30,20000,0,0,0,cluster1
4976,35,80000,0,1,1,cluster0
4977,30,8000,0,0,0,cluster1
4978,23,20000,0,1,1,cluster0
4979,23,30000,1,0,0,cluster1
4980,38,40000,0,0,1,cluster1
4981,37,20000,1,0,0,cluster1
4982,26,12000,0,0,1,cluster1
4983,24,47000,0,1,1,cluster0
4984,44,100000,1,1,1,cluster0
4985,24,48000,0,0,1,cluster1
4986,25,24000,0,1,1,cluster0
4987,24,60000,1,1,0,cluster0
4988,28,33000,1,0,1,cluster1
4989,40,40000,0,0,1,cluster1
4990,32,39000,0,0,1,cluster1
4991,29,10000,0,0,1,cluster1
4992,26,38000,1,0,1,cluster1
4993,26,20000,0,1,0,cluster0
4994,28,46000,1,0,1,cluster1
4995,44,32000,1,0,1,cluster1
4996,33,26400,0,0,1,cluster1
4997,41,80000,1,1,1,cluster0
4998,23,40000,1,0,0,cluster1
4999,24,27000,1,0,0,cluster1
5000,27,40000,0,0,1,cluster1
5001,25,14400,0,0,1,cluster1
5002,25,55000,0,0,1,cluster1
5003,24,50000,0,0,1,cluster1
5004,26,61800,1,0,0,cluster1
5005,42,50000,0,0,1,cluster1
5006,26,24000,1,0,0,cluster1
5007,37,30000,0,0,1,cluster1
5008,34,25000,1,0,1,cluster1
5009,23,60000,0,1,1,cluster0
5010,32,53000,1,0,0,cluster1
5011,32,20000,0,1,1,cluster0
5012,27,115000,0,1,1,cluster0
5013,19,21567,0,0,1,cluster1
5014,27,27000,1,0,0,cluster1
5015,27,65000,0,1,1,cluster0
5016,32,65000,0,1,1,cluster0
5017,23,65000,0,1,1,cluster0
5018,24,63000,1,0,1,cluster1
5019,40,50000,0,1,1,cluster0
5020,27,60000,0,1,1,cluster0
5021,20,20000,0,0,1,cluster1
5022,39,20000,0,1,1,cluster0
5023,33,8000,0,0,0,cluster1
5024,27,6000,0,1,1,cluster0
5025,29,40000,0,0,0,cluster1
5026,48,42000,1,0,0,cluster1
5027,23,60000,0,1,1,cluster0
5028,40,66000,0,0,1,cluster1
5029,42,50000,1,0,0,cluster1
5030,31,30000,0,1,0,cluster0
5031,31,170000,1,1,1,cluster0
5032,25,25000,0,0,1,cluster1
5033,25,38400,1,1,1,cluster0
5034,43,75000,0,1,1,cluster0
5035,35,50000,0,0,1,cluster1
5036,18,60000,0,0,1,cluster1
5037,36,200000,0,1,1,cluster0
5038,35,45000,0,1,1,cluster0
5039,38,50000,0,1,1,cluster0
5040,27,20000,0,0,1,cluster1
5041,25,7000,0,1,1,cluster0
5042,25,70000,0,1,1,cluster0
5043,31,40000,0,0,1,cluster1
5044,34,57000,0,1,1,cluster0
5045,31,50000,0,0,1,cluster1
5046,32,35000,0,1,1,cluster0
5047,28,12000,0,0,1,cluster1
5048,24,60000,0,0,0,cluster1
5049,25,10000,0,0,1,cluster1
5050,22,15000,0,1,1,cluster0
5051,31,20000,0,0,1,cluster1
5052,47,40000,1,0,0,cluster1
5053,28,25000,1,0,0,cluster1
5054,31,25000,0,1,1,cluster0
5055,23,46000,0,1,1,cluster0
5056,34,50000,0,1,0,cluster0
5057,38,45000,0,0,0,cluster1
5058,37,45000,1,0,1,cluster1
5059,23,6000,1,1,1,cluster0
5060,31,70000,0,0,1,cluster1
5061,32,53000,0,0,1,cluster1
5062,29,22000,0,1,1,cluster0
5063,31,48000,0,0,0,cluster1
5064,26,24000,0,1,1,cluster0
5065,41,20000,1,0,1,cluster1
5066,29,50000,1,0,1,cluster1
5067,39,8550,0,0,1,cluster1
5068,55,85000,0,0,0,cluster1
5069,26,31000,0,0,1,cluster1
5070,26,8000,0,1,1,cluster0
5071,36,80000,0,1,1,cluster0
5072,32,35000,0,0,1,cluster1
5073,32,20000,1,0,1,cluster1
5074,35,25000,0,1,1,cluster0
5075,26,66000,0,0,1,cluster1
5076,47,100000,0,0,0,cluster1
5077,31,12000,0,0,1,cluster1
5078,26,100000,0,0,1,cluster1
5079,29,100000,0,1,1,cluster0
5080,28,26000,0,0,1,cluster1
5081,26,40000,0,1,1,cluster0
5082,21,56000,0,1,1,cluster0
5083,50,60000,0,0,1,cluster1
5084,41,150000,0,0,1,cluster1
5085,25,9000,1,1,1,cluster0
5086,39,20000,0,1,1,cluster0
5087,25,49000,0,0,0,cluster1
5088,40,45000,1,0,0,cluster1
5089,24,10000,1,0,1,cluster1
5090,20,34000,0,1,1,cluster0
5091,25,24000,0,0,1,cluster1
5092,44,54000,1,0,1,cluster1
5093,24,24000,0,0,1,cluster1
5094,23,7000,1,0,1,cluster1
5095,43,85000,0,1,0,cluster0
5096,21,9000,0,0,0,cluster1
5097,33,47000,0,1,1,cluster0
5098,32,78000,0,0,1,cluster1
5099,26,28000,1,0,1,cluster1
5100,24,10000,0,1,1,cluster0
5101,28,40000,0,1,1,cluster0
5102,30,90000,0,0,1,cluster1
5103,29,15000,1,0,0,cluster1
5104,40,26000,0,0,1,cluster1
5105,36,93000,0,1,1,cluster0
5106,25,11500,0,0,1,cluster1
5107,29,18000,0,0,1,cluster1
5108,24,15000,0,0,1,cluster1
5109,30,30000,0,1,1,cluster0
5110,35,40000,0,0,1,cluster1
5111,27,12000,0,1,1,cluster0
5112,29,10000,0,0,1,cluster1
5113,24,30000,0,0,1,cluster1
5114,27,55000,0,0,1,cluster1
