@relation 2016_New_Coder_Survey-weka.filters.unsupervised.attribute.NumericToNominal-R5_ICA-weka.filters.unsupervised.attribute.IndependentComponents-W-A5-N200-T1.0E-4_clustered

@attribute Instance_number numeric
@attribute Source_0 numeric
@attribute Source_1 numeric
@attribute Source_2 numeric
@attribute Source_3 numeric
@attribute Gender {0,1}
@attribute Cluster {cluster0,cluster1,cluster2,cluster3,cluster4,cluster5,cluster6}

@data
6585,-0.009443,-0.015273,0.017308,0.004343,1,cluster0
6586,0.000803,0.011667,-0.010334,0.023921,0,cluster1
6587,-0.009562,0.001941,-0.003483,-0.005918,1,cluster2
6588,-0.011886,0.000972,-0.020255,0.020701,1,cluster6
6589,0.004548,0.010773,-0.011329,0.022055,1,cluster1
6590,0.012118,-0.006868,-0.012766,-0.019253,1,cluster3
6591,-0.00172,-0.005587,-0.026959,0.01276,1,cluster6
6592,0.002366,0.005177,-0.016674,0.018888,0,cluster1
6593,-0.00739,0.000845,-0.004621,-0.007403,1,cluster2
6594,0.003421,-0.008367,0.007641,0.031391,1,cluster4
6595,-0.011168,0.010591,0.004951,0.000632,1,cluster2
6596,-0.009605,0.004101,-0.00139,-0.004402,1,cluster2
6597,-0.003218,0.007289,0.001477,-0.004308,1,cluster2
6598,0.019831,-0.007917,-0.029962,0.003974,1,cluster5
6599,0.012137,0.006519,0.000201,-0.009949,1,cluster2
6600,0.009035,-0.015278,0.000753,0.024718,1,cluster4
6601,0.003065,-0.017822,-0.001505,0.024934,0,cluster4
6602,-0.01326,-0.028258,-0.032609,-0.025693,1,cluster3
6603,0.014933,0.01123,-0.011245,0.01892,1,cluster1
6604,-0.00262,-0.017699,-0.001189,0.026909,1,cluster4
6605,0.026572,-0.010452,0.004822,0.022244,1,cluster4
6606,-0.009061,0.003108,-0.018283,0.021248,1,cluster6
6607,-0.000743,-0.008925,-0.014314,-0.016408,1,cluster3
6608,0.001124,0.009937,-0.01202,0.022611,1,cluster1
6609,0.031259,-0.005849,-0.028353,0.001613,1,cluster5
6610,-0.001002,0.004033,-0.001754,-0.00731,0,cluster2
6611,-0.00979,-0.008737,0.007739,0.035526,0,cluster4
6612,0.003515,-0.006799,-0.012402,-0.016345,1,cluster3
6613,0.005624,-0.014263,0.017767,0.000037,0,cluster0
6614,-0.001144,0.008659,-0.013179,0.022477,0,cluster1
6615,0.016427,0.004633,-0.017687,0.013835,1,cluster5
6616,0.007014,-0.012115,0.019799,0.001068,0,cluster0
6617,0.00686,0.009891,-0.012263,0.020673,0,cluster1
6618,-0.009757,0.002034,-0.019299,0.020733,1,cluster6
6619,0.022996,0.005876,-0.01671,0.012515,1,cluster5
6620,0.006625,0.007302,-0.014763,0.01895,0,cluster1
6621,-0.004824,-0.010365,0.021903,0.006221,0,cluster0
6622,-0.00539,0.008386,0.002615,-0.002823,1,cluster2
6623,0.003158,0.008625,-0.013361,0.021023,1,cluster1
6624,0.007025,0.012373,-0.009865,0.022344,1,cluster1
6625,0.010327,0.008568,-0.013664,0.0186,1,cluster1
6626,0.001502,-0.011332,0.004836,0.029967,1,cluster4
6627,-0.00018,0.00347,-0.01824,0.018547,1,cluster6
6628,-0.011864,0.009517,0.003934,0.000116,1,cluster2
6629,0.006797,-0.001336,-0.023136,0.012885,0,cluster6
6630,-0.00378,-0.024336,0.008334,-0.003843,1,cluster0
6631,0.045295,0.009153,-0.014306,0.007381,1,cluster5
6632,-0.00483,-0.014827,0.017581,0.00312,1,cluster0
6633,-0.008104,0.013099,0.007274,0.001357,1,cluster2
6634,-0.002631,0.004137,-0.017509,0.019826,0,cluster1
6635,0.00178,-0.010902,0.005242,0.030174,0,cluster4
6636,0.005843,0.010547,-0.011592,0.021467,1,cluster1
6637,-0.006522,-0.006719,-0.011978,-0.012953,1,cluster3
6638,-0.002436,0.004044,-0.001693,-0.006825,1,cluster2
6639,0.000435,-0.020051,0.012339,-0.002264,1,cluster0
6640,0.006668,0.005142,-0.016856,0.017434,1,cluster1
6641,0.015271,0.005074,-0.01722,0.014526,1,cluster5
6642,-0.011168,0.010591,0.004951,0.000632,1,cluster2
6643,0.00836,-0.007826,-0.029477,0.007851,1,cluster6
6644,0.014708,-0.026551,-0.010363,0.014991,1,cluster4
6645,0.004585,-0.022152,-0.005752,0.021416,1,cluster4
6646,-0.001088,0.008352,0.002433,-0.004277,1,cluster2
6647,-0.027054,-0.029136,-0.048895,0.004803,1,cluster3
6648,0.015188,-0.014679,0.00112,0.023089,1,cluster4
6649,0.01084,0.011587,-0.010758,0.020529,1,cluster1
6650,-0.008622,0.012298,0.006516,0.000973,0,cluster2
6651,-0.000198,-0.009898,0.022196,0.005008,1,cluster0
6652,-0.009277,0.013512,0.007715,0.002035,0,cluster2
6653,-0.003935,-0.00233,-0.023728,0.015761,0,cluster6
6654,0.018166,-0.034568,-0.018248,0.008266,1,cluster3
6655,-0.007267,-0.0364,-0.003231,-0.011075,1,cluster3
6656,0.019983,-0.005851,-0.012053,-0.021161,0,cluster3
6657,0.019072,0.003873,-0.002602,-0.014095,0,cluster2
6658,0.012959,0.005956,-0.016285,0.015908,1,cluster1
6659,0.001362,0.007684,0.001702,-0.005556,1,cluster2
6660,-0.006148,-0.003915,-0.009275,-0.011127,1,cluster2
6661,0.015141,0.011553,-0.01094,0.019075,1,cluster1
6662,0.003532,0.011429,-0.010658,0.022849,1,cluster1
6663,0.00579,0.006013,-0.015982,0.018331,1,cluster1
6664,0.032649,-0.003701,-0.02632,0.002645,1,cluster5
6665,-0.004151,0.008467,-0.013262,0.023343,1,cluster1
6666,0.003671,0.011644,-0.010455,0.022952,0,cluster1
6667,-0.003344,-0.010305,0.02191,0.005771,1,cluster0
6668,0.001631,-0.01781,-0.001444,0.025418,1,cluster4
6669,-0.005711,0.010116,0.004302,-0.001513,1,cluster2
6670,0.001065,-0.025363,-0.008741,0.020353,1,cluster4
6671,-0.009648,0.006261,0.000703,-0.002886,1,cluster2
6672,0.001983,-0.004321,-0.025861,0.012409,1,cluster6
6673,-0.001978,0.00737,-0.014399,0.021858,0,cluster1
6674,0.025308,0.004994,-0.017644,0.011133,1,cluster5
6675,-0.004673,-0.001245,-0.022651,0.016762,1,cluster6
6676,0.009826,0.007401,0.001135,-0.008567,1,cluster2
6677,0.015735,-0.020514,-0.00455,0.018849,1,cluster4
6678,-0.004064,0.004148,-0.017448,0.02031,0,cluster1
6679,0.014576,0.004,-0.018236,0.01401,0,cluster5
6680,0.021897,-0.013221,0.002301,0.021872,1,cluster4
6681,-0.007618,0.00979,-0.01186,0.025416,1,cluster1
6682,0.000259,0.012659,0.006559,-0.001729,0,cluster2
6683,0.00465,-0.015766,0.016344,-0.000686,1,cluster0
6684,0.016506,-0.011221,-0.017134,-0.02374,1,cluster3
6685,-0.006366,0.011724,-0.010031,0.026345,1,cluster1
6686,0.019455,0.01337,0.006584,-0.007617,0,cluster2
6687,0.013314,-0.004627,-0.026549,0.008429,1,cluster6
6688,-0.007461,0.002961,-0.002568,-0.005908,1,cluster2
6689,0.006585,-0.014611,0.001484,0.025996,1,cluster4
6690,0.011257,0.012231,-0.010148,0.020838,1,cluster1
6691,0.010274,0.004034,-0.018054,0.015464,0,cluster6
6692,0.020293,-0.009413,0.021957,-0.001468,1,cluster0
6693,-0.000074,0.012537,-0.00946,0.024819,1,cluster1
6694,0.006989,0.003412,-0.018543,0.016124,1,cluster6
6695,-0.001614,0.003481,-0.018179,0.019032,1,cluster6
6696,-0.00539,0.008386,0.002615,-0.002823,1,cluster2
6697,0.014201,0.001196,-0.020939,0.012184,1,cluster5
6698,-0.000084,0.005844,-0.015943,0.020166,1,cluster1
6699,0.025351,0.002835,-0.019737,0.009617,1,cluster5
6700,0.002366,0.005177,-0.016674,0.018888,1,cluster1
6701,-0.007114,0.006116,-0.015437,0.022693,1,cluster1
6702,-0.006385,-0.001663,-0.022997,0.01704,1,cluster6
6703,0.005105,0.011632,-0.010515,0.022467,1,cluster1
6704,-0.005304,0.004067,-0.001572,-0.005856,1,cluster2
6705,-0.012559,0.008443,0.002918,-0.0004,1,cluster2
6706,0.001783,-0.015744,0.016465,0.000284,1,cluster0
6707,-0.01348,0.011473,0.005885,0.002014,1,cluster2
6708,-0.002677,0.010744,-0.011107,0.024437,0,cluster1
6709,-0.000131,-0.027604,0.005042,-0.007329,1,cluster0
6710,0.019304,0.011303,-0.011325,0.017518,0,cluster1
6711,-0.018059,0.011078,0.00566,0.003261,1,cluster2
6712,0.000012,0.008218,-0.013647,0.021786,1,cluster1
6713,0.000055,0.006059,-0.01574,0.02027,0,cluster1
6714,0.001588,0.003974,-0.017813,0.01831,1,cluster6
6715,0.001869,-0.020063,0.012278,-0.002749,1,cluster0
6716,0.016354,-0.013288,-0.035044,0.001394,1,cluster3
6717,-0.000415,0.00088,-0.02074,0.016824,1,cluster6
6718,-0.001542,-0.009748,0.022388,0.005559,1,cluster0
6719,-0.01547,0.010625,0.005132,0.002086,1,cluster2
6720,0.007428,0.012602,0.006256,-0.004152,1,cluster2
6721,0.033237,0.012397,0.005165,-0.012876,1,cluster2
6722,-0.013211,0.005209,-0.000192,-0.002432,1,cluster2
6723,-0.012473,0.004124,-0.001269,-0.003433,0,cluster2
6724,0.008445,0.011946,0.005586,-0.004946,1,cluster2
6725,-0.004568,0.007823,-0.013871,0.023034,1,cluster1
6726,-0.00329,0.012023,-0.009847,0.02553,1,cluster1
6727,-0.007658,0.007108,0.001456,-0.002957,1,cluster2
6728,-0.002392,-0.017347,-0.000856,0.027078,1,cluster4
6729,-0.00172,-0.005587,-0.026959,0.01276,1,cluster6
6730,0.01553,-0.007883,-0.02978,0.005428,1,cluster6
6731,0.000154,-0.015639,0.00071,0.027419,1,cluster4
6732,-0.002021,0.00953,-0.012306,0.023374,1,cluster1
6733,0.000315,0.012745,0.00664,-0.001688,1,cluster2
6734,-0.006867,0.010557,0.004769,-0.000822,1,cluster2
6735,-0.0023,0.0091,-0.012712,0.023168,1,cluster1
6736,0.004703,-0.011233,0.020734,0.00245,1,cluster0
6737,0.034278,-0.003805,-0.010565,-0.024491,1,cluster2
6738,0.016185,-0.028722,-0.012517,0.01299,0,cluster4
6739,0.011625,-0.015731,0.000225,0.023542,0,cluster4
6740,0.018794,-0.015788,-0.000078,0.021119,1,cluster4
6741,0.008893,0.008579,-0.013604,0.019084,1,cluster1
6742,-0.004264,-0.007275,0.024877,0.008185,1,cluster0
6743,0.008213,-0.014715,0.017239,-0.001139,1,cluster0
6744,0.00821,0.009357,0.003086,-0.006669,1,cluster2
6745,0.016031,0.012534,0.005892,-0.00706,1,cluster2
6746,-0.001002,0.004033,-0.001754,-0.00731,1,cluster2
6747,0.009392,0.011183,0.004814,-0.005792,1,cluster2
6748,-0.008542,0.003516,-0.001993,-0.005162,1,cluster2
6749,-0.000131,-0.027604,0.005042,-0.007329,1,cluster0
6750,0.019659,0.000721,-0.021588,0.010039,1,cluster5
6751,0.018582,0.007962,-0.014536,0.015434,1,cluster5
6752,0.035345,0.004914,-0.018068,0.007741,1,cluster5
6753,-0.016208,0.011711,0.006209,0.003086,1,cluster2
6754,0.004678,0.004295,-0.017609,0.017506,1,cluster6
6755,0.008509,-0.000918,-0.02279,0.012606,0,cluster6
6756,0.029003,-0.024506,-0.008876,0.011661,1,cluster4
6757,-0.002052,0.013541,0.007493,-0.000347,1,cluster2
6758,-0.004843,0.002552,-0.003055,-0.007063,1,cluster2
6759,-0.003412,0.007382,-0.014339,0.022343,1,cluster1
6760,-0.001892,0.003051,-0.018586,0.018825,1,cluster6
6761,0.00178,-0.010902,0.005242,0.030174,0,cluster4
6762,-0.001687,-0.009579,0.006644,0.032247,1,cluster4
6763,-0.002319,0.01313,0.007104,-0.000545,1,cluster2
6764,-0.00882,-0.023216,0.009593,-0.001389,1,cluster0
6765,-0.001741,0.005118,-0.000677,-0.006309,0,cluster2
6766,0.022026,-0.000469,-0.00691,-0.018097,1,cluster2
6767,-0.005915,0.003515,-0.017997,0.020485,1,cluster6
6768,0.005803,-0.011366,0.004654,0.028513,1,cluster4
6769,0.013102,-0.017902,-0.001929,0.021541,1,cluster4
6770,-0.005754,0.012275,0.006395,0.000003,1,cluster2
6771,-0.007997,-0.015676,-0.020603,-0.018692,1,cluster3
6772,0.012274,0.011575,-0.010818,0.020044,1,cluster1
6773,-0.008857,0.009709,0.004016,-0.00075,1,cluster2
6774,-0.011231,-0.000636,-0.005923,-0.007156,1,cluster2
6775,0.001489,0.006047,-0.015801,0.019785,1,cluster1
6776,-0.005304,0.004067,-0.001572,-0.005856,1,cluster2
6777,0.000846,0.009507,-0.012427,0.022405,1,cluster1
6778,0.001489,0.006047,-0.015801,0.019785,1,cluster1
6779,0.005427,0.007285,0.001175,-0.007185,1,cluster2
6780,-0.001397,-0.007298,0.024756,0.007215,0,cluster0
6781,0.005522,0.012277,-0.009906,0.022777,1,cluster1
6782,-0.013394,0.007154,0.001698,-0.001019,1,cluster2
6783,-0.003935,-0.00233,-0.023728,0.015761,0,cluster6
6784,0.012665,0.009953,-0.012404,0.018786,1,cluster1
6785,0.000067,0.007911,0.001966,-0.004968,1,cluster2
6786,0.005234,0.005154,-0.016795,0.017918,0,cluster1
6787,-0.01631,-0.02629,-0.030597,-0.023311,1,cluster3
6788,-0.005933,-0.009852,0.022438,0.006947,1,cluster0
6789,-0.013629,0.004565,-0.000802,-0.002742,1,cluster2
6790,0.005933,-0.017845,-0.001626,0.023964,0,cluster4
6791,0.010926,0.007268,-0.014945,0.017496,1,cluster1
6792,0.004602,-0.049233,-0.016073,-0.023947,0,cluster3
6793,-0.016559,-0.00664,-0.011554,-0.00956,1,cluster2
6794,0.002827,0.003662,-0.018158,0.017681,1,cluster6
6795,0.008145,0.002971,-0.01901,0.015433,1,cluster6
6796,0.002515,0.012085,-0.009988,0.023643,1,cluster1
6797,-0.004651,0.0073,0.001538,-0.003824,1,cluster2
6798,-0.012645,0.012762,0.007105,0.002633,0,cluster2
6799,0.009548,-0.01226,0.003659,0.026647,1,cluster4
6800,-0.00938,-0.000003,-0.005374,-0.007331,1,cluster2
6801,-0.000476,-0.010328,0.021789,0.004802,1,cluster0
6802,0.017443,0.003977,-0.018357,0.013041,1,cluster5
6803,-0.000909,0.011248,-0.01068,0.0242,1,cluster1
6804,-0.001806,-0.001268,-0.022773,0.015792,0,cluster6
6805,-0.010257,0.000867,-0.0045,-0.006434,1,cluster2
6806,0.005747,0.008173,-0.013889,0.019847,0,cluster1
6807,-0.002393,0.001884,-0.003786,-0.008341,1,cluster2
6808,-0.002343,0.01126,-0.010619,0.024684,0,cluster1
6809,0.001019,0.000869,-0.0208,0.01634,0,cluster6
6810,-0.004061,-0.019924,-0.003295,0.02584,1,cluster4
6811,-0.007114,0.006116,-0.015437,0.022693,1,cluster1
6812,0.007366,-0.017856,-0.001687,0.02348,1,cluster4
6813,0.01642,-0.006902,-0.012948,-0.020707,1,cluster3
6814,-0.00696,-0.01589,0.016625,0.003088,1,cluster0
6815,0.012878,-0.018658,-0.040125,-0.001185,1,cluster3
6816,-0.002936,-0.016354,0.016037,0.001428,1,cluster0
6817,-0.005455,0.002,-0.019481,0.019279,0,cluster6
6818,-0.000853,-0.00829,0.007863,0.032866,0,cluster4
6819,0.003565,0.002576,-0.019235,0.01668,0,cluster6
6820,-0.000959,0.001873,-0.003847,-0.008826,1,cluster2
6821,-0.011629,0.012106,0.006434,0.001839,1,cluster2
6822,-0.003678,0.009198,-0.01257,0.023694,1,cluster1
6823,-0.003913,0.006215,0.000461,-0.004824,1,cluster2
6824,-0.002813,0.006081,-0.015619,0.021239,1,cluster1
6825,-0.005989,0.009686,0.003895,-0.001719,1,cluster2
6826,-0.007999,-0.004549,-0.009824,-0.010952,0,cluster2
6827,-0.0095,0.013169,0.00739,0.00187,1,cluster2
6828,0.034653,-0.020232,-0.004931,0.012755,0,cluster4
6829,-0.001614,0.003481,-0.018179,0.019032,1,cluster6
6830,0.002297,0.005069,-0.016776,0.018836,1,cluster1
6831,0.003504,-0.008632,0.023294,0.004658,1,cluster0
6832,-0.008344,0.012728,0.006923,0.001179,1,cluster2
6833,0.026099,0.008442,-0.014331,0.013269,1,cluster5
6834,0.010963,-0.025658,-0.009368,0.016858,1,cluster4
6835,0.004188,-0.014271,-0.035575,0.004756,1,cluster3
6836,0.001362,0.007684,0.001702,-0.005556,1,cluster2
6837,0.027632,-0.013267,0.002058,0.019934,0,cluster4
6838,0.004188,-0.014271,-0.035575,0.004756,1,cluster3
6839,0.019179,-0.011151,-0.033071,0.001941,0,cluster5
6840,-0.013519,-0.015301,-0.020049,-0.016595,1,cluster3
6841,0.001019,0.000869,-0.0208,0.01634,1,cluster6
6842,-0.001131,-0.00872,0.007457,0.032659,0,cluster4
6843,-0.000024,-0.000742,-0.022325,0.015566,1,cluster6
6844,-0.001717,0.012226,-0.009704,0.025149,0,cluster1
6845,0.000763,-0.010246,0.005913,0.030968,1,cluster4
6846,0.005929,0.006228,-0.015779,0.018434,1,cluster1
6847,0.019211,-0.015143,0.000532,0.021428,1,cluster4
6848,-0.001568,-0.00352,-0.00905,-0.012375,1,cluster2
6849,-0.006354,0.013576,0.007675,0.001107,1,cluster2
6850,0.00269,-0.001395,-0.007139,-0.012312,1,cluster2
6851,0.012489,0.000778,-0.021285,0.012462,1,cluster6
6852,0.003355,0.004478,-0.017385,0.018073,1,cluster1
6853,-0.001132,0.010511,0.004526,-0.002761,1,cluster2
6854,0.003575,0.009269,-0.012751,0.021332,1,cluster1
6855,-0.000866,0.009089,-0.012773,0.022683,1,cluster1
6856,-0.002256,0.006941,-0.014806,0.021652,1,cluster1
6857,-0.003579,-0.012894,0.01941,0.004048,0,cluster0
6858,0.012638,0.007686,-0.014599,0.017218,1,cluster1
6859,-0.012736,0.001885,-0.019341,0.021619,0,cluster6
6860,-0.006694,0.001919,-0.003605,-0.006888,1,cluster2
6861,0.003114,0.010785,-0.011268,0.022539,1,cluster1
6862,0.018204,0.011437,0.004755,-0.008545,1,cluster2
6863,0.031599,0.005808,-0.017073,0.009607,1,cluster5
6864,-0.011817,-0.016715,0.015994,0.00413,1,cluster0
6865,-0.006194,0.003086,-0.018404,0.020279,1,cluster6
6866,-0.002352,0.004566,-0.017102,0.020032,0,cluster1
6867,-0.004061,-0.019924,-0.003295,0.02584,1,cluster4
6868,0.016662,0.007222,-0.015187,0.015557,1,cluster5
6869,0.006373,0.009139,-0.012974,0.020312,0,cluster1
6870,-0.003245,0.00764,-0.014095,0.022466,1,cluster1
6871,0.005277,0.002994,-0.018889,0.016402,0,cluster6
6872,0.014899,-0.002572,-0.0087,-0.01719,1,cluster2
6873,0.016853,0.011971,-0.010594,0.018797,1,cluster1
6874,0.000667,0.00661,0.000686,-0.006072,1,cluster2
6875,0.01388,0.002926,-0.019252,0.013494,1,cluster5
6876,-0.007498,-0.003382,-0.024624,0.016215,1,cluster6
6877,0.003056,-0.029376,-0.050168,-0.005374,1,cluster3
6878,-0.004234,-0.011286,0.005078,0.031906,1,cluster4
6879,-0.014907,0.000365,-0.004826,-0.005238,1,cluster2
6880,-0.005217,-0.000252,-0.005759,-0.008889,1,cluster2
6881,-0.004525,0.005663,-0.015965,0.021517,1,cluster1
6882,0.004347,-0.000669,-0.022405,0.014163,1,cluster6
6883,-0.014976,0.000257,-0.004928,-0.00529,1,cluster2
6884,-0.003214,-0.016784,0.01563,0.001222,0,cluster0
6885,-0.000489,0.007051,0.001153,-0.005381,1,cluster2
6886,0.003949,0.012073,-0.010048,0.023158,1,cluster1
6887,-0.001694,-0.021114,0.011383,-0.002296,1,cluster0
6888,0.012533,-0.001382,-0.023379,0.010946,1,cluster6
6889,-0.003304,0.011608,0.005664,-0.001276,0,cluster2
6890,-0.014556,-0.023171,0.009835,0.00055,1,cluster0
6891,-0.004717,0.000915,-0.020558,0.018278,1,cluster6
6892,-0.002257,0.006547,0.000725,-0.005144,1,cluster2
6893,0.019616,0.00288,-0.019495,0.011555,1,cluster5
6894,0.014897,0.00227,-0.019923,0.0127,1,cluster5
6895,-0.00476,0.003074,-0.018465,0.019794,1,cluster6
6896,-0.000019,0.01223,0.006153,-0.001935,1,cluster2
6897,0.019072,-0.015358,0.000328,0.021325,1,cluster4
6898,0.008948,0.008272,0.002009,-0.00767,1,cluster2
6899,0.022241,-0.011267,-0.017377,-0.025679,1,cluster3
6900,-0.007411,0.001206,-0.020183,0.019376,1,cluster6
6901,-0.004277,0.010104,0.004241,-0.001998,1,cluster2
6902,0.001736,0.010488,0.004405,-0.00373,1,cluster2
6903,0.008337,0.00772,-0.014417,0.018672,0,cluster1
6904,0.003671,0.011644,-0.010455,0.022952,1,cluster1
6905,-0.008023,0.010998,0.005236,-0.000131,1,cluster2
6906,-0.013907,0.004135,-0.001208,-0.002948,1,cluster2
6907,0.006883,-0.005655,-0.027323,0.009852,1,cluster6
6908,-0.01196,0.007143,0.001638,-0.001504,1,cluster2
6909,-0.001197,0.004125,-0.017569,0.019341,1,cluster6
6910,0.006797,-0.001336,-0.023136,0.012885,1,cluster6
6911,0.006582,0.009461,-0.012669,0.020466,0,cluster1
6912,0.032063,-0.01978,-0.004404,0.013931,0,cluster4
6913,0.012972,-0.011423,0.004351,0.02609,0,cluster4
6914,0.018095,0.007211,-0.015248,0.015073,1,cluster5
6915,-0.003956,0.008374,0.002554,-0.003308,1,cluster2
6916,0.002323,0.007336,-0.014581,0.020404,0,cluster1
6917,0.001262,0.012375,-0.009663,0.024262,0,cluster1
6918,0.003757,0.007325,-0.014642,0.019919,1,cluster1
6919,0.008754,0.008365,-0.013807,0.018981,0,cluster1
6920,-0.00476,0.003074,-0.018465,0.019794,0,cluster6
6921,0.020889,0.013359,0.006524,-0.008101,1,cluster2
6922,0.012511,0.009323,0.002904,-0.008123,1,cluster2
6923,-0.00387,0.004055,-0.001633,-0.00634,1,cluster2
6924,0.000889,0.007348,-0.01452,0.020889,1,cluster1
6925,0.003234,-0.002387,-0.024031,0.013338,1,cluster6
6926,0.01142,-0.0031,-0.025005,0.010121,1,cluster6
6927,0.008181,0.011932,-0.010332,0.021653,1,cluster1
6928,0.012533,-0.001382,-0.023379,0.010946,1,cluster6
6929,0.00332,-0.006706,-0.028218,0.010305,0,cluster6
6930,-0.000282,0.009991,-0.011919,0.023117,0,cluster1
6931,-0.001813,0.009852,-0.012001,0.023529,1,cluster1
6932,-0.009648,0.006261,0.000703,-0.002886,0,cluster2
6933,-0.000627,-0.012394,0.00388,0.029936,1,cluster4
6934,0.003214,-0.010914,0.005182,0.029689,0,cluster4
6935,0.006476,0.000394,-0.021449,0.014195,1,cluster6
6936,0.001823,-0.013062,0.003149,0.028657,1,cluster4
6937,-0.001614,0.003481,-0.018179,0.019032,1,cluster6
6938,0.014532,0.006159,-0.016143,0.015526,1,cluster5
6939,0.0109,-0.017654,-0.023172,-0.026351,1,cluster3
6940,0.016857,-0.012102,0.003559,0.024327,0,cluster4
6941,-0.001024,-0.004513,-0.025943,0.013276,1,cluster6
6942,-0.001416,-0.020684,0.011789,-0.002089,1,cluster0
6943,-0.005541,0.006319,-0.015294,0.022311,1,cluster1
6944,-0.014655,-0.001473,-0.006615,-0.0066,1,cluster2
6945,-0.010042,-0.00993,-0.014967,-0.014016,1,cluster3
6946,-0.023373,-0.017165,-0.021514,-0.014616,1,cluster3
6947,0.001757,-0.000217,-0.021877,0.015339,1,cluster6
6948,-0.011165,-0.013481,0.019104,0.006162,1,cluster0
6949,0.004413,-0.013514,0.002621,0.027482,1,cluster4
6950,-0.00411,0.010756,-0.011046,0.024921,1,cluster1
6951,-0.004256,-0.0006,-0.022042,0.017071,1,cluster6
6952,0.014264,0.012423,-0.010066,0.019972,1,cluster1
6953,0.048431,0.002867,-0.020504,0.001966,1,cluster5
6954,-0.008237,-0.002296,-0.023547,0.017215,1,cluster6
6955,0.006668,0.005142,-0.016856,0.017434,0,cluster1
6956,-0.003412,0.007382,-0.014339,0.022343,1,cluster1
6957,-0.003913,0.006215,0.000461,-0.004824,1,cluster2
6958,-0.00128,-0.015628,0.00077,0.027904,1,cluster4
6959,0.00538,-0.028406,-0.033396,-0.031994,1,cluster3
6960,0.00058,0.010929,0.004872,-0.003039,1,cluster2
6961,-0.011039,0.004112,-0.00133,-0.003917,1,cluster2
6962,0.008887,-0.022186,-0.005934,0.019962,1,cluster4
6963,-0.009561,-0.017289,-0.000553,0.029502,1,cluster4
6964,0.019616,0.00288,-0.019495,0.011555,1,cluster5
6965,-0.006194,0.003086,-0.018404,0.020279,1,cluster6
6966,-0.008258,0.008409,0.002736,-0.001854,1,cluster2
6967,0.000389,-0.01305,0.00321,0.029142,1,cluster4
6968,0.001693,0.012648,0.006498,-0.002214,0,cluster2
6969,-0.015039,-0.01097,-0.015801,-0.013078,1,cluster3
6970,-0.015427,0.008466,0.003039,0.000569,1,cluster2
6971,-0.004018,-0.022084,-0.005389,0.024324,0,cluster4
6972,0.002326,-0.016736,-0.000428,0.025934,0,cluster4
6973,-0.014578,-0.031716,-0.014354,0.021135,1,cluster4
6974,0.021179,-0.00361,-0.025836,0.006522,1,cluster5
6975,-0.016261,0.007177,0.001819,-0.00005,1,cluster2
6976,-0.00568,0.006104,-0.015498,0.022208,1,cluster1
6977,0.003757,0.007325,-0.014642,0.019919,1,cluster1
6978,0.00264,0.011885,0.005726,-0.003059,1,cluster2
6979,-0.005124,0.006964,-0.014684,0.022621,1,cluster1
6980,0.04763,-0.007275,-0.0303,-0.004822,1,cluster5
6981,0.022812,-0.007749,0.023482,-0.001147,1,cluster0
6982,-0.011602,-0.027513,0.005527,-0.003452,0,cluster0
6983,-0.001902,-0.003642,-0.025069,0.014173,0,cluster6
6984,-0.003913,0.006215,0.000461,-0.004824,1,cluster2
6985,0.001995,-0.002469,-0.008155,-0.012828,1,cluster2
6986,-0.036201,-0.028075,-0.031639,-0.017939,1,cluster3
6987,0.00715,0.012173,0.00585,-0.004359,1,cluster2
6988,0.004754,-0.006718,-0.028279,0.009821,1,cluster6
6989,0.005194,-0.016759,-0.000549,0.024965,1,cluster4
6990,0.008658,0.00599,-0.016104,0.017362,1,cluster1
6991,0.004539,0.00408,-0.017812,0.017402,1,cluster6
6992,0.048478,-0.023365,-0.008444,0.005979,0,cluster4
6993,0.032626,0.011452,0.004271,-0.01333,0,cluster2
6994,0.025265,0.007154,-0.015551,0.01265,1,cluster5
6995,0.019006,-0.002513,-0.024698,0.008007,1,cluster5
