@relation 2016_New_Coder_Survey-weka.filters.unsupervised.attribute.NumericToNominal-R5-weka.filters.unsupervised.attribute.RandomProjection-N2-R42-DSparse1_clustered

@attribute Instance_number numeric
@attribute K1 numeric
@attribute K2 numeric
@attribute Gender {0,1}
@attribute Cluster {cluster0,cluster1,cluster2,cluster3}

@data
6232,0,0,0,cluster3
6233,1.732051,1.732051,1,cluster2
6234,0,0,1,cluster3
6235,0,0,1,cluster3
6236,1.732051,0,1,cluster1
6237,1.732051,1.732051,0,cluster2
6238,1.732051,0,1,cluster1
6239,0,0,1,cluster3
6240,1.732051,1.732051,0,cluster2
6241,3.464102,1.732051,1,cluster0
6242,1.732051,1.732051,1,cluster2
6243,0,0,0,cluster3
6244,1.732051,0,0,cluster1
6245,0,0,0,cluster3
6246,1.732051,0,1,cluster1
6247,0,0,0,cluster3
6248,1.732051,1.732051,0,cluster2
6249,0,0,1,cluster3
6250,0,0,1,cluster3
6251,0,0,1,cluster3
6252,0,0,1,cluster3
6253,0,0,1,cluster3
6254,3.464102,1.732051,1,cluster0
6255,0,0,0,cluster3
6256,0,0,1,cluster3
6257,0,0,1,cluster3
6258,1.732051,1.732051,1,cluster2
6259,1.732051,1.732051,0,cluster2
6260,0,0,1,cluster3
6261,0,0,1,cluster3
6262,1.732051,0,1,cluster1
6263,3.464102,1.732051,1,cluster0
6264,1.732051,0,1,cluster1
6265,1.732051,0,1,cluster1
6266,1.732051,0,0,cluster1
6267,0,0,1,cluster3
6268,1.732051,0,1,cluster1
6269,0,0,1,cluster3
6270,1.732051,0,1,cluster1
6271,0,0,1,cluster3
6272,0,0,1,cluster3
6273,0,0,0,cluster3
6274,0,0,1,cluster3
6275,1.732051,0,1,cluster1
6276,0,0,1,cluster3
6277,1.732051,0,1,cluster1
6278,0,0,1,cluster3
6279,1.732051,0,1,cluster1
6280,0,0,1,cluster3
6281,0,0,1,cluster3
6282,1.732051,0,1,cluster1
6283,1.732051,0,1,cluster1
6284,0,0,1,cluster3
6285,1.732051,0,1,cluster1
6286,1.732051,1.732051,1,cluster2
6287,0,0,1,cluster3
6288,0,0,1,cluster3
6289,1.732051,1.732051,1,cluster2
6290,0,0,1,cluster3
6291,3.464102,1.732051,1,cluster0
6292,3.464102,1.732051,1,cluster0
6293,0,0,1,cluster3
6294,0,0,1,cluster3
6295,1.732051,1.732051,1,cluster2
6296,0,0,0,cluster3
6297,1.732051,0,1,cluster1
6298,0,0,0,cluster3
6299,3.464102,1.732051,1,cluster0
6300,1.732051,0,1,cluster1
6301,1.732051,1.732051,1,cluster2
6302,0,0,1,cluster3
6303,0,0,1,cluster3
6304,0,0,1,cluster3
6305,0,0,0,cluster3
6306,0,0,1,cluster3
6307,0,0,1,cluster3
6308,0,0,0,cluster3
6309,0,0,1,cluster3
6310,1.732051,0,1,cluster1
6311,0,0,1,cluster3
6312,1.732051,1.732051,0,cluster2
6313,0,0,1,cluster3
6314,3.464102,1.732051,0,cluster0
6315,0,0,0,cluster3
6316,3.464102,1.732051,1,cluster0
6317,1.732051,0,1,cluster1
6318,1.732051,0,1,cluster1
6319,3.464102,1.732051,1,cluster0
6320,1.732051,0,1,cluster1
6321,1.732051,1.732051,1,cluster2
6322,0,0,1,cluster3
6323,1.732051,0,1,cluster1
6324,0,0,1,cluster3
6325,1.732051,0,1,cluster1
6326,0,0,1,cluster3
6327,0,0,0,cluster3
6328,0,0,1,cluster3
6329,0,0,1,cluster3
6330,1.732051,1.732051,0,cluster2
6331,0,0,1,cluster3
6332,0,0,0,cluster3
6333,1.732051,0,1,cluster1
6334,1.732051,1.732051,1,cluster2
6335,1.732051,1.732051,1,cluster2
6336,1.732051,0,1,cluster1
6337,1.732051,0,1,cluster1
6338,0,0,1,cluster3
6339,1.732051,0,0,cluster1
6340,0,0,1,cluster3
6341,1.732051,1.732051,1,cluster2
6342,1.732051,0,1,cluster1
6343,1.732051,0,1,cluster1
6344,1.732051,0,1,cluster1
6345,1.732051,0,1,cluster1
6346,1.732051,1.732051,1,cluster2
6347,1.732051,0,1,cluster1
6348,0,0,1,cluster3
6349,0,0,1,cluster3
6350,0,0,1,cluster3
6351,1.732051,1.732051,0,cluster2
6352,1.732051,0,1,cluster1
6353,1.732051,1.732051,0,cluster2
6354,1.732051,0,1,cluster1
6355,0,0,0,cluster3
6356,1.732051,1.732051,1,cluster2
6357,0,0,1,cluster3
6358,0,0,1,cluster3
6359,1.732051,1.732051,1,cluster2
6360,0,0,1,cluster3
6361,1.732051,1.732051,1,cluster2
6362,1.732051,0,1,cluster1
6363,1.732051,1.732051,1,cluster2
6364,1.732051,1.732051,0,cluster2
6365,1.732051,1.732051,1,cluster2
6366,0,0,1,cluster3
6367,0,0,1,cluster3
6368,0,0,0,cluster3
6369,1.732051,0,1,cluster1
6370,1.732051,0,1,cluster1
6371,1.732051,1.732051,1,cluster2
6372,1.732051,0,1,cluster1
6373,3.464102,1.732051,1,cluster0
6374,0,0,0,cluster3
6375,0,0,1,cluster3
6376,1.732051,1.732051,0,cluster2
6377,0,0,0,cluster3
6378,1.732051,1.732051,1,cluster2
6379,1.732051,0,1,cluster1
6380,0,0,1,cluster3
6381,1.732051,1.732051,1,cluster2
6382,0,0,1,cluster3
6383,3.464102,1.732051,1,cluster0
6384,1.732051,0,1,cluster1
6385,0,0,1,cluster3
6386,0,0,1,cluster3
6387,0,0,1,cluster3
6388,1.732051,1.732051,0,cluster2
6389,0,0,1,cluster3
6390,1.732051,0,1,cluster1
6391,1.732051,0,1,cluster1
6392,0,0,1,cluster3
6393,0,0,1,cluster3
6394,1.732051,1.732051,1,cluster2
6395,0,0,1,cluster3
6396,0,0,1,cluster3
6397,0,0,1,cluster3
6398,1.732051,1.732051,1,cluster2
6399,0,0,1,cluster3
6400,1.732051,1.732051,1,cluster2
6401,3.464102,1.732051,1,cluster0
6402,1.732051,0,1,cluster1
6403,0,0,0,cluster3
6404,0,0,1,cluster3
6405,3.464102,1.732051,1,cluster0
6406,0,0,1,cluster3
6407,0,0,1,cluster3
6408,1.732051,0,1,cluster1
6409,0,0,0,cluster3
6410,1.732051,0,1,cluster1
6411,1.732051,0,1,cluster1
6412,1.732051,0,1,cluster1
6413,1.732051,1.732051,1,cluster2
6414,0,0,1,cluster3
6415,0,0,1,cluster3
6416,1.732051,1.732051,0,cluster2
6417,1.732051,0,1,cluster1
6418,1.732051,0,1,cluster1
6419,1.732051,1.732051,0,cluster2
6420,0,0,1,cluster3
6421,0,0,1,cluster3
6422,1.732051,1.732051,1,cluster2
6423,1.732051,0,1,cluster1
6424,0,0,0,cluster3
6425,1.732051,0,1,cluster1
6426,0,0,1,cluster3
6427,1.732051,1.732051,0,cluster2
6428,0,0,1,cluster3
6429,3.464102,1.732051,0,cluster0
6430,0,0,1,cluster3
6431,1.732051,1.732051,1,cluster2
6432,1.732051,0,1,cluster1
6433,0,0,1,cluster3
6434,1.732051,1.732051,0,cluster2
6435,0,0,1,cluster3
6436,0,0,1,cluster3
6437,0,0,1,cluster3
6438,0,0,1,cluster3
6439,1.732051,0,0,cluster1
6440,1.732051,0,1,cluster1
6441,1.732051,0,0,cluster1
6442,0,0,1,cluster3
6443,0,0,0,cluster3
6444,0,0,0,cluster3
6445,1.732051,0,0,cluster1
6446,0,0,1,cluster3
6447,1.732051,0,1,cluster1
6448,0,0,1,cluster3
6449,0,0,1,cluster3
6450,1.732051,1.732051,1,cluster2
6451,0,0,1,cluster3
6452,0,0,1,cluster3
6453,1.732051,0,1,cluster1
6454,0,0,1,cluster3
6455,3.464102,1.732051,1,cluster0
6456,0,0,1,cluster3
6457,1.732051,0,1,cluster1
6458,0,0,1,cluster3
6459,1.732051,0,1,cluster1
6460,1.732051,0,1,cluster1
6461,0,0,1,cluster3
6462,1.732051,0,1,cluster1
6463,3.464102,1.732051,1,cluster0
6464,1.732051,0,1,cluster1
6465,0,0,0,cluster3
6466,1.732051,0,1,cluster1
6467,1.732051,1.732051,1,cluster2
6468,1.732051,0,1,cluster1
6469,0,0,1,cluster3
6470,0,0,1,cluster3
6471,0,0,1,cluster3
6472,0,0,1,cluster3
6473,1.732051,1.732051,1,cluster2
6474,1.732051,0,1,cluster1
6475,0,0,1,cluster3
6476,1.732051,0,1,cluster1
6477,0,0,1,cluster3
6478,1.732051,0,1,cluster1
6479,0,0,1,cluster3
6480,0,0,0,cluster3
6481,1.732051,0,1,cluster1
6482,1.732051,0,1,cluster1
6483,1.732051,0,1,cluster1
6484,1.732051,0,1,cluster1
6485,3.464102,1.732051,0,cluster0
6486,1.732051,0,1,cluster1
6487,1.732051,0,0,cluster1
6488,1.732051,0,1,cluster1
6489,0,0,0,cluster3
6490,0,0,1,cluster3
6491,1.732051,1.732051,0,cluster2
6492,1.732051,0,1,cluster1
6493,1.732051,0,1,cluster1
6494,1.732051,1.732051,1,cluster2
6495,0,0,0,cluster3
6496,0,0,1,cluster3
6497,1.732051,0,0,cluster1
6498,1.732051,0,1,cluster1
6499,1.732051,0,0,cluster1
6500,0,0,0,cluster3
6501,0,0,1,cluster3
6502,0,0,1,cluster3
6503,1.732051,0,0,cluster1
6504,1.732051,1.732051,0,cluster2
6505,0,0,0,cluster3
6506,1.732051,0,1,cluster1
6507,0,0,1,cluster3
6508,0,0,1,cluster3
6509,1.732051,0,1,cluster1
6510,0,0,1,cluster3
6511,1.732051,0,1,cluster1
6512,1.732051,0,1,cluster1
6513,0,0,0,cluster3
6514,0,0,1,cluster3
6515,0,0,1,cluster3
6516,0,0,1,cluster3
6517,0,0,1,cluster3
6518,1.732051,1.732051,0,cluster2
6519,1.732051,0,1,cluster1
6520,0,0,1,cluster3
6521,0,0,0,cluster3
6522,0,0,1,cluster3
6523,0,0,1,cluster3
6524,0,0,1,cluster3
6525,1.732051,0,1,cluster1
6526,1.732051,0,1,cluster1
6527,1.732051,1.732051,1,cluster2
6528,1.732051,0,1,cluster1
6529,1.732051,0,1,cluster1
6530,1.732051,0,0,cluster1
6531,1.732051,1.732051,1,cluster2
6532,0,0,0,cluster3
6533,0,0,1,cluster3
6534,1.732051,1.732051,1,cluster2
6535,0,0,1,cluster3
6536,0,0,1,cluster3
6537,0,0,0,cluster3
6538,1.732051,0,1,cluster1
6539,0,0,0,cluster3
6540,0,0,1,cluster3
6541,3.464102,1.732051,1,cluster0
6542,0,0,1,cluster3
6543,1.732051,0,0,cluster1
6544,1.732051,0,1,cluster1
6545,0,0,1,cluster3
6546,1.732051,0,1,cluster1
6547,1.732051,0,1,cluster1
6548,1.732051,0,0,cluster1
6549,1.732051,0,1,cluster1
6550,1.732051,0,1,cluster1
6551,1.732051,1.732051,1,cluster2
6552,0,0,1,cluster3
6553,1.732051,1.732051,0,cluster2
6554,0,0,1,cluster3
6555,1.732051,0,1,cluster1
6556,0,0,1,cluster3
6557,1.732051,1.732051,1,cluster2
6558,0,0,1,cluster3
6559,0,0,1,cluster3
6560,1.732051,1.732051,0,cluster2
6561,0,0,1,cluster3
6562,1.732051,0,0,cluster1
6563,0,0,0,cluster3
6564,0,0,1,cluster3
6565,1.732051,1.732051,1,cluster2
6566,0,0,1,cluster3
6567,1.732051,1.732051,1,cluster2
6568,1.732051,1.732051,1,cluster2
6569,0,0,1,cluster3
6570,1.732051,0,1,cluster1
6571,0,0,1,cluster3
6572,0,0,1,cluster3
6573,0,0,1,cluster3
6574,1.732051,1.732051,1,cluster2
6575,0,0,1,cluster3
6576,0,0,1,cluster3
6577,3.464102,1.732051,1,cluster0
6578,1.732051,0,1,cluster1
6579,1.732051,1.732051,0,cluster2
6580,0,0,1,cluster3
6581,1.732051,1.732051,1,cluster2
6582,1.732051,1.732051,0,cluster2
6583,1.732051,1.732051,1,cluster2
6584,1.732051,1.732051,0,cluster2
6585,3.464102,1.732051,1,cluster0
6586,0,0,0,cluster3
6587,1.732051,0,1,cluster1
6588,0,0,1,cluster3
6589,0,0,1,cluster3
6590,1.732051,0,1,cluster1
6591,0,0,1,cluster3
6592,0,0,0,cluster3
6593,1.732051,0,1,cluster1
6594,1.732051,1.732051,1,cluster2
6595,1.732051,0,1,cluster1
6596,1.732051,0,1,cluster1
6597,1.732051,0,1,cluster1
6598,0,0,1,cluster3
6599,1.732051,0,1,cluster1
6600,1.732051,1.732051,1,cluster2
6601,1.732051,1.732051,0,cluster2
6602,1.732051,0,1,cluster1
6603,0,0,1,cluster3
6604,1.732051,1.732051,1,cluster2
6605,1.732051,1.732051,1,cluster2
6606,0,0,1,cluster3
6607,1.732051,0,1,cluster1
6608,0,0,1,cluster3
6609,0,0,1,cluster3
6610,1.732051,0,0,cluster1
6611,1.732051,1.732051,0,cluster2
6612,1.732051,0,1,cluster1
6613,3.464102,1.732051,0,cluster0
6614,0,0,0,cluster3
6615,0,0,1,cluster3
6616,3.464102,1.732051,0,cluster0
6617,0,0,0,cluster3
6618,0,0,1,cluster3
6619,0,0,1,cluster3
6620,0,0,0,cluster3
6621,3.464102,1.732051,0,cluster0
6622,1.732051,0,1,cluster1
6623,0,0,1,cluster3
6624,0,0,1,cluster3
6625,0,0,1,cluster3
6626,1.732051,1.732051,1,cluster2
6627,0,0,1,cluster3
6628,1.732051,0,1,cluster1
6629,0,0,0,cluster3
6630,3.464102,1.732051,1,cluster0
6631,0,0,1,cluster3
6632,3.464102,1.732051,1,cluster0
6633,1.732051,0,1,cluster1
6634,0,0,0,cluster3
6635,1.732051,1.732051,0,cluster2
6636,0,0,1,cluster3
6637,1.732051,0,1,cluster1
6638,1.732051,0,1,cluster1
6639,3.464102,1.732051,1,cluster0
6640,0,0,1,cluster3
6641,0,0,1,cluster3
6642,1.732051,0,1,cluster1
6643,0,0,1,cluster3
6644,1.732051,1.732051,1,cluster2
6645,1.732051,1.732051,1,cluster2
6646,1.732051,0,1,cluster1
6647,0,0,1,cluster3
6648,1.732051,1.732051,1,cluster2
6649,0,0,1,cluster3
6650,1.732051,0,0,cluster1
6651,3.464102,1.732051,1,cluster0
6652,1.732051,0,0,cluster1
6653,0,0,0,cluster3
6654,1.732051,1.732051,1,cluster2
6655,3.464102,1.732051,1,cluster0
6656,1.732051,0,0,cluster1
6657,1.732051,0,0,cluster1
6658,0,0,1,cluster3
6659,1.732051,0,1,cluster1
6660,1.732051,0,1,cluster1
6661,0,0,1,cluster3
6662,0,0,1,cluster3
6663,0,0,1,cluster3
6664,0,0,1,cluster3
6665,0,0,1,cluster3
6666,0,0,0,cluster3
6667,3.464102,1.732051,1,cluster0
6668,1.732051,1.732051,1,cluster2
6669,1.732051,0,1,cluster1
6670,1.732051,1.732051,1,cluster2
6671,1.732051,0,1,cluster1
6672,0,0,1,cluster3
6673,0,0,0,cluster3
6674,0,0,1,cluster3
6675,0,0,1,cluster3
6676,1.732051,0,1,cluster1
6677,1.732051,1.732051,1,cluster2
6678,0,0,0,cluster3
6679,0,0,0,cluster3
6680,1.732051,1.732051,1,cluster2
6681,0,0,1,cluster3
6682,1.732051,0,0,cluster1
6683,3.464102,1.732051,1,cluster0
6684,1.732051,0,1,cluster1
6685,0,0,1,cluster3
6686,1.732051,0,0,cluster1
6687,0,0,1,cluster3
6688,1.732051,0,1,cluster1
6689,1.732051,1.732051,1,cluster2
6690,0,0,1,cluster3
6691,0,0,0,cluster3
6692,3.464102,1.732051,1,cluster0
6693,0,0,1,cluster3
6694,0,0,1,cluster3
6695,0,0,1,cluster3
6696,1.732051,0,1,cluster1
6697,0,0,1,cluster3
6698,0,0,1,cluster3
6699,0,0,1,cluster3
6700,0,0,1,cluster3
6701,0,0,1,cluster3
6702,0,0,1,cluster3
6703,0,0,1,cluster3
6704,1.732051,0,1,cluster1
6705,1.732051,0,1,cluster1
6706,3.464102,1.732051,1,cluster0
6707,1.732051,0,1,cluster1
6708,0,0,0,cluster3
6709,3.464102,1.732051,1,cluster0
6710,0,0,0,cluster3
6711,1.732051,0,1,cluster1
6712,0,0,1,cluster3
6713,0,0,0,cluster3
6714,0,0,1,cluster3
6715,3.464102,1.732051,1,cluster0
6716,0,0,1,cluster3
6717,0,0,1,cluster3
6718,3.464102,1.732051,1,cluster0
6719,1.732051,0,1,cluster1
6720,1.732051,0,1,cluster1
6721,1.732051,0,1,cluster1
6722,1.732051,0,1,cluster1
6723,1.732051,0,0,cluster1
6724,1.732051,0,1,cluster1
6725,0,0,1,cluster3
6726,0,0,1,cluster3
6727,1.732051,0,1,cluster1
6728,1.732051,1.732051,1,cluster2
6729,0,0,1,cluster3
6730,0,0,1,cluster3
6731,1.732051,1.732051,1,cluster2
6732,0,0,1,cluster3
6733,1.732051,0,1,cluster1
6734,1.732051,0,1,cluster1
6735,0,0,1,cluster3
6736,3.464102,1.732051,1,cluster0
6737,1.732051,0,1,cluster1
6738,1.732051,1.732051,0,cluster2
6739,1.732051,1.732051,0,cluster2
6740,1.732051,1.732051,1,cluster2
6741,0,0,1,cluster3
6742,3.464102,1.732051,1,cluster0
6743,3.464102,1.732051,1,cluster0
6744,1.732051,0,1,cluster1
6745,1.732051,0,1,cluster1
6746,1.732051,0,1,cluster1
6747,1.732051,0,1,cluster1
6748,1.732051,0,1,cluster1
6749,3.464102,1.732051,1,cluster0
6750,0,0,1,cluster3
6751,0,0,1,cluster3
6752,0,0,1,cluster3
6753,1.732051,0,1,cluster1
6754,0,0,1,cluster3
6755,0,0,0,cluster3
6756,1.732051,1.732051,1,cluster2
6757,1.732051,0,1,cluster1
6758,1.732051,0,1,cluster1
6759,0,0,1,cluster3
6760,0,0,1,cluster3
6761,1.732051,1.732051,0,cluster2
6762,1.732051,1.732051,1,cluster2
6763,1.732051,0,1,cluster1
6764,3.464102,1.732051,1,cluster0
6765,1.732051,0,0,cluster1
6766,1.732051,0,1,cluster1
6767,0,0,1,cluster3
6768,1.732051,1.732051,1,cluster2
6769,1.732051,1.732051,1,cluster2
6770,1.732051,0,1,cluster1
6771,1.732051,0,1,cluster1
6772,0,0,1,cluster3
6773,1.732051,0,1,cluster1
6774,1.732051,0,1,cluster1
6775,0,0,1,cluster3
6776,1.732051,0,1,cluster1
6777,0,0,1,cluster3
6778,0,0,1,cluster3
6779,1.732051,0,1,cluster1
6780,3.464102,1.732051,0,cluster0
6781,0,0,1,cluster3
6782,1.732051,0,1,cluster1
6783,0,0,0,cluster3
6784,0,0,1,cluster3
6785,1.732051,0,1,cluster1
6786,0,0,0,cluster3
6787,1.732051,0,1,cluster1
6788,3.464102,1.732051,1,cluster0
6789,1.732051,0,1,cluster1
6790,1.732051,1.732051,0,cluster2
6791,0,0,1,cluster3
6792,3.464102,1.732051,0,cluster0
6793,1.732051,0,1,cluster1
6794,0,0,1,cluster3
6795,0,0,1,cluster3
6796,0,0,1,cluster3
6797,1.732051,0,1,cluster1
6798,1.732051,0,0,cluster1
6799,1.732051,1.732051,1,cluster2
6800,1.732051,0,1,cluster1
6801,3.464102,1.732051,1,cluster0
6802,0,0,1,cluster3
6803,0,0,1,cluster3
6804,0,0,0,cluster3
6805,1.732051,0,1,cluster1
6806,0,0,0,cluster3
6807,1.732051,0,1,cluster1
6808,0,0,0,cluster3
6809,0,0,0,cluster3
6810,1.732051,1.732051,1,cluster2
6811,0,0,1,cluster3
6812,1.732051,1.732051,1,cluster2
6813,1.732051,0,1,cluster1
6814,3.464102,1.732051,1,cluster0
6815,0,0,1,cluster3
6816,3.464102,1.732051,1,cluster0
6817,0,0,0,cluster3
6818,1.732051,1.732051,0,cluster2
6819,0,0,0,cluster3
6820,1.732051,0,1,cluster1
6821,1.732051,0,1,cluster1
6822,0,0,1,cluster3
6823,1.732051,0,1,cluster1
6824,0,0,1,cluster3
6825,1.732051,0,1,cluster1
6826,1.732051,0,0,cluster1
6827,1.732051,0,1,cluster1
6828,1.732051,1.732051,0,cluster2
6829,0,0,1,cluster3
6830,0,0,1,cluster3
6831,3.464102,1.732051,1,cluster0
6832,1.732051,0,1,cluster1
6833,0,0,1,cluster3
6834,1.732051,1.732051,1,cluster2
6835,0,0,1,cluster3
6836,1.732051,0,1,cluster1
6837,1.732051,1.732051,0,cluster2
6838,0,0,1,cluster3
6839,0,0,0,cluster3
6840,1.732051,0,1,cluster1
6841,0,0,1,cluster3
6842,1.732051,1.732051,0,cluster2
6843,0,0,1,cluster3
6844,0,0,0,cluster3
6845,1.732051,1.732051,1,cluster2
6846,0,0,1,cluster3
6847,1.732051,1.732051,1,cluster2
6848,1.732051,0,1,cluster1
6849,1.732051,0,1,cluster1
6850,1.732051,0,1,cluster1
6851,0,0,1,cluster3
6852,0,0,1,cluster3
6853,1.732051,0,1,cluster1
6854,0,0,1,cluster3
6855,0,0,1,cluster3
6856,0,0,1,cluster3
6857,3.464102,1.732051,0,cluster0
6858,0,0,1,cluster3
6859,0,0,0,cluster3
6860,1.732051,0,1,cluster1
6861,0,0,1,cluster3
6862,1.732051,0,1,cluster1
6863,0,0,1,cluster3
6864,3.464102,1.732051,1,cluster0
6865,0,0,1,cluster3
6866,0,0,0,cluster3
6867,1.732051,1.732051,1,cluster2
6868,0,0,1,cluster3
6869,0,0,0,cluster3
6870,0,0,1,cluster3
6871,0,0,0,cluster3
6872,1.732051,0,1,cluster1
6873,0,0,1,cluster3
6874,1.732051,0,1,cluster1
6875,0,0,1,cluster3
6876,0,0,1,cluster3
6877,0,0,1,cluster3
6878,1.732051,1.732051,1,cluster2
6879,1.732051,0,1,cluster1
6880,1.732051,0,1,cluster1
6881,0,0,1,cluster3
6882,0,0,1,cluster3
6883,1.732051,0,1,cluster1
6884,3.464102,1.732051,0,cluster0
6885,1.732051,0,1,cluster1
6886,0,0,1,cluster3
6887,3.464102,1.732051,1,cluster0
6888,0,0,1,cluster3
6889,1.732051,0,0,cluster1
6890,3.464102,1.732051,1,cluster0
6891,0,0,1,cluster3
6892,1.732051,0,1,cluster1
6893,0,0,1,cluster3
6894,0,0,1,cluster3
6895,0,0,1,cluster3
6896,1.732051,0,1,cluster1
6897,1.732051,1.732051,1,cluster2
6898,1.732051,0,1,cluster1
6899,1.732051,0,1,cluster1
6900,0,0,1,cluster3
6901,1.732051,0,1,cluster1
6902,1.732051,0,1,cluster1
6903,0,0,0,cluster3
6904,0,0,1,cluster3
6905,1.732051,0,1,cluster1
6906,1.732051,0,1,cluster1
6907,0,0,1,cluster3
6908,1.732051,0,1,cluster1
6909,0,0,1,cluster3
6910,0,0,1,cluster3
6911,0,0,0,cluster3
6912,1.732051,1.732051,0,cluster2
6913,1.732051,1.732051,0,cluster2
6914,0,0,1,cluster3
6915,1.732051,0,1,cluster1
6916,0,0,0,cluster3
6917,0,0,0,cluster3
6918,0,0,1,cluster3
6919,0,0,0,cluster3
6920,0,0,0,cluster3
6921,1.732051,0,1,cluster1
6922,1.732051,0,1,cluster1
6923,1.732051,0,1,cluster1
6924,0,0,1,cluster3
6925,0,0,1,cluster3
6926,0,0,1,cluster3
6927,0,0,1,cluster3
6928,0,0,1,cluster3
6929,0,0,0,cluster3
6930,0,0,0,cluster3
6931,0,0,1,cluster3
6932,1.732051,0,0,cluster1
6933,1.732051,1.732051,1,cluster2
6934,1.732051,1.732051,0,cluster2
6935,0,0,1,cluster3
6936,1.732051,1.732051,1,cluster2
6937,0,0,1,cluster3
6938,0,0,1,cluster3
6939,1.732051,0,1,cluster1
6940,1.732051,1.732051,0,cluster2
6941,0,0,1,cluster3
6942,3.464102,1.732051,1,cluster0
6943,0,0,1,cluster3
6944,1.732051,0,1,cluster1
6945,1.732051,0,1,cluster1
6946,1.732051,0,1,cluster1
6947,0,0,1,cluster3
6948,3.464102,1.732051,1,cluster0
6949,1.732051,1.732051,1,cluster2
6950,0,0,1,cluster3
6951,0,0,1,cluster3
6952,0,0,1,cluster3
6953,0,0,1,cluster3
6954,0,0,1,cluster3
6955,0,0,0,cluster3
6956,0,0,1,cluster3
6957,1.732051,0,1,cluster1
6958,1.732051,1.732051,1,cluster2
6959,1.732051,0,1,cluster1
6960,1.732051,0,1,cluster1
6961,1.732051,0,1,cluster1
6962,1.732051,1.732051,1,cluster2
6963,1.732051,1.732051,1,cluster2
6964,0,0,1,cluster3
6965,0,0,1,cluster3
6966,1.732051,0,1,cluster1
6967,1.732051,1.732051,1,cluster2
6968,1.732051,0,0,cluster1
6969,1.732051,0,1,cluster1
6970,1.732051,0,1,cluster1
6971,1.732051,1.732051,0,cluster2
6972,1.732051,1.732051,0,cluster2
6973,1.732051,1.732051,1,cluster2
6974,0,0,1,cluster3
6975,1.732051,0,1,cluster1
6976,0,0,1,cluster3
6977,0,0,1,cluster3
6978,1.732051,0,1,cluster1
6979,0,0,1,cluster3
6980,0,0,1,cluster3
6981,3.464102,1.732051,1,cluster0
6982,3.464102,1.732051,0,cluster0
6983,0,0,0,cluster3
6984,1.732051,0,1,cluster1
6985,1.732051,0,1,cluster1
6986,1.732051,0,1,cluster1
6987,1.732051,0,1,cluster1
6988,0,0,1,cluster3
6989,1.732051,1.732051,1,cluster2
6990,0,0,1,cluster3
6991,0,0,1,cluster3
6992,1.732051,1.732051,0,cluster2
6993,1.732051,0,0,cluster1
6994,0,0,1,cluster3
6995,0,0,1,cluster3
6996,3.464102,1.732051,1,cluster0
6997,1.732051,1.732051,1,cluster2
6998,1.732051,0,1,cluster1
6999,0,0,1,cluster3
7000,3.464102,1.732051,0,cluster0
7001,0,0,0,cluster3
7002,0,0,1,cluster3
7003,0,0,0,cluster3
7004,3.464102,1.732051,1,cluster0
7005,0,0,1,cluster3
7006,0,0,1,cluster3
7007,3.464102,1.732051,1,cluster0
7008,3.464102,1.732051,1,cluster0
7009,0,0,1,cluster3
7010,1.732051,0,1,cluster1
7011,0,0,0,cluster3
7012,3.464102,1.732051,1,cluster0
7013,0,0,1,cluster3
7014,0,0,1,cluster3
7015,1.732051,1.732051,1,cluster2
7016,0,0,1,cluster3
7017,0,0,1,cluster3
7018,1.732051,1.732051,1,cluster2
7019,1.732051,0,1,cluster1
7020,0,0,0,cluster3
7021,0,0,1,cluster3
7022,1.732051,0,0,cluster1
7023,0,0,0,cluster3
7024,1.732051,0,1,cluster1
7025,0,0,1,cluster3
7026,1.732051,0,1,cluster1
7027,1.732051,1.732051,1,cluster2
7028,1.732051,0,1,cluster1
7029,1.732051,1.732051,1,cluster2
7030,1.732051,0,1,cluster1
7031,1.732051,0,1,cluster1
7032,1.732051,1.732051,1,cluster2
7033,1.732051,0,1,cluster1
7034,1.732051,0,0,cluster1
7035,0,0,1,cluster3
7036,0,0,1,cluster3
7037,0,0,0,cluster3
7038,1.732051,1.732051,1,cluster2
7039,1.732051,0,1,cluster1
7040,0,0,0,cluster3
7041,0,0,1,cluster3
7042,1.732051,0,1,cluster1
7043,1.732051,0,1,cluster1
7044,1.732051,0,1,cluster1
7045,1.732051,0,1,cluster1
7046,3.464102,1.732051,1,cluster0
7047,3.464102,1.732051,0,cluster0
7048,0,0,1,cluster3
7049,0,0,1,cluster3
7050,0,0,1,cluster3
7051,0,0,1,cluster3
7052,1.732051,0,1,cluster1
7053,1.732051,0,1,cluster1
7054,0,0,1,cluster3
7055,1.732051,0,0,cluster1
7056,1.732051,0,0,cluster1
7057,0,0,0,cluster3
7058,1.732051,0,1,cluster1
7059,1.732051,0,1,cluster1
7060,1.732051,0,1,cluster1
7061,0,0,1,cluster3
7062,0,0,0,cluster3
7063,0,0,1,cluster3
7064,0,0,1,cluster3
7065,1.732051,0,1,cluster1
7066,0,0,1,cluster3
7067,0,0,1,cluster3
7068,0,0,1,cluster3
7069,1.732051,1.732051,1,cluster2
7070,0,0,1,cluster3
7071,0,0,1,cluster3
7072,1.732051,1.732051,0,cluster2
7073,3.464102,1.732051,1,cluster0
7074,0,0,1,cluster3
7075,1.732051,0,1,cluster1
7076,3.464102,1.732051,1,cluster0
7077,0,0,1,cluster3
7078,0,0,1,cluster3
7079,1.732051,0,0,cluster1
