Latitude, Aircraft.Damage, Longitude
33.350278, 2, -5
32.697777, 2, -4
38.044444, 3, -4
38.266111, 2, -3
64.634444, 2, -7
28.803611, 2, -4
44.137222, 2, -3
27.960833, 2, -4
47.947222, 2, -4
4.849444, 3, -3
44.094722, 2, -6
39.442222, 2, -3
39.455, 2, -5
33.630556, 2, -5
39.595, 2, -4
39.143611, 2, -3
61.833333, 2, -7
39.720278, 2, -6
44.053333, 2, -5
34.059444, 3, -4
30.2025, 2, -4
37.471111, 2, -4
40.516389, 2, -5
36.778889, 2, -3
38.804167, 2, -3
43.031667, 2, -3
41.163611, 2, -3
33.3575, 3, -5
34.334722, 3, -5
43.564167, 2, -5
30.170278, 2, -4
33.386666, 2, -4
38.1125, 3, -5
33.038889, 3, -5
35.150556, 3, -4
43.607222, 2, -5
45.816667, 2, -5
31.963611, 2, -4
38.308056, 2, -3
45.641666, 2, -3
38.038611, 2, -4
30.234722, 2, -4
33.233889, 3, -5
26.008611, 2, -4
35.302222, 2, 5
39.872223, 2, -3
47.779167, 2, -5
37.006944, 2, -4
42.401111, 1, -4
31.398333, 2, -5
38.6525, 2, -6
42.629445, 2, -4
39.089166, 2, -3
44.094444, 2, -6
43.875, 2, -6
36.0225, 2, -5
34.720834, 3, -4
43.040833, 2, -4
-3.752778, 3, -2
39.8625, 2, -4
39.580556, 2, -3
24.556111, 2, 4
33.439166, 3, -5
33.883333, 2, -5
43.848333, 3, -5
38.485833, 3, -3
46.814444, 2, -3
61.219167, 3, -7
61.055833, 2, 7
40.984444, 2, -4
38.335, 2, -4
37.33, 2, -6
35.781667, 2, -4
32.8225, 2, -4
32.389444, 2, -4
33.651389, 2, -4
57.685277, 2, -7
39.959167, 2, -3
45.79, 2, -4
41.333056, 2, -4
61.744444, 2, -7
35.38, 2, -3
37.286389, 2, -5
33.622778, 2, -5
34.601667, 2, -3
64.813611, 2, -7
42.596389, 2, -5
35.379445, 3, -4
39.577223, 3, -5
42.571667, 2, -4
45.580556, 2, -5
27.483333, 2, -4
35.916667, 2, -5
47.194166, 2, -6
44.673889, 2, -5
31.842777, 2, -5
45.342223, 2, -4
43.65, 2, -3
38.715278, 2, -3
35.401389, 2, -6
35.258889, 2, -4
29.971945, 2, -4
26.455278, 2, -4
33.159444, 2, -4
33.818056, 2, -5
26.000556, 2, -4
56.168056, 3, -6
33.525, 2, -5
40.123056, 2, -5
29.113611, 2, -4
31.9425, 2, -5
40.412222, 2, -4
36.036944, 2, -4
40.776389, 3, -3
45.865, 2, -5
40.570278, 2, -3
43.407222, 2, -4
35.2875, 3, -4
39.122223, 2, -5
48.310556, 2, -5
35.151111, 2, -5
33.864722, 3, -5
40.451667, 2, -5
32.826111, 2, -5
29.125556, 3, -4
34.985555, 2, -5
44.318611, 3, -4
34.722778, 2, -3
41.150556, 2, -4
38.569167, 2, -4
46.916389, 2, -5
43.834444, 2, -4
35.958889, 2, -4
40.185277, 2, 3
41.151389, 2, -4
38.889444, 2, -3
0.417223, 2, 5
29.951944, 2, -4
42.316389, 2, -4
38.039166, 2, -4
41.971389, 2, -3
41.970278, 1, -6
37.859722, 2, -5
39.526389, 2, -5
40.184444, 3, -5
33.977778, 2, -4
36.586944, 2, -6
27.236389, 2, -4
40.467778, 2, -4
48.649444, 2, -6
32.509722, 2, -5
33.039166, 2, -5
33.317223, 3, -4
36.734444, 2, -5
46.99, 3, -4
33.716667, 3, -4
39.050833, 3, -5
36.316667, 2, -4
30.861111, 2, -5
31.883333, 3, -5
40.033333, 2, -4
39.275278, 3, -6
35.224723, 3, -5
38.525278, 2, -3
38.123056, 2, -4
29.629167, 2, -4
34.526667, 2, -4
32.448889, 2, -4
48.148889, 2, 5
35.6, 2, -4
40.938333, 2, -4
43.255, 2, -3
33.265, 2, -5
47.821389, 2, -6
31.074723, 3, -4
28.822778, 2, -4
21.289444, 2, -7
46.727778, 2, -5
35.972778, 2, -5
49.233333, 3, -6
36.138889, 2, -4
41.565, 2, -4
44, 1, -4
17.9, 2, -4
47.850556, 3, -6
27.277778, 2, -4
-37.625, 3, 7
45.428334, 2, -6
37.932778, 2, -6
32.988333, 2, -5
43.984444, 2, -4
37.108889, 2, -4
27.45, 2, -4
64.223334, 2, -7
44.220278, 2, -5
38.257778, 2, -6
28.086944, 2, -4
37.616667, 2, -5
29.032778, 2, -4
42.776389, 2, -3
45.7775, 2, -5
39.667223, 2, -5
33.976389, 2, -4
27.953611, 2, -4
37.675834, 2, -4
39.784166, 2, -5
44.410278, 2, -3
41.371389, 2, -3
38.511111, 3, -5
42.689166, 2, -4
39.8425, 2, -4
41.502222, 2, -3
32.3, 3, 1
61.2, 2, -7
39.608333, 2, -3
30.070278, 2, -4
38.6525, 2, -5
26.55, 3, -3
37.107778, 2, -3
41.609722, 3, -3
35.811667, 2, -4
40.6125, 2, -5
48.0875, 2, -5
40.025278, 2, -6
60.691389, 2, -7
42.805, 3, -3
32.5775, 3, -5
38.005833, 2, -3
44.191666, 2, -6
60.081945, 2, -7
42.173056, 3, -5
28.441111, 3, -4
47.947222, 2, -4
39.908611, 2, -5
30.153611, 2, -4
27.238333, 2, -4
34.639722, 2, -5
40.8825, 2, -3
34.875, 2, -5
42.149444, 3, -3
38.586111, 2, -3
42.629167, 2, -3
60.553056, 2, -7
36.657778, 2, -6
36.621945, 2, -4
21.147777, 2, -7
33.675556, 2, -5
64.512222, 1, -8
37.185833, 2, -4
32.411667, 2, -4
35.2, 2, -4
29.553611, 3, -4
33.434444, 1, -5
38.653611, 3, -6
41.144166, 2, -5
38.726667, 2, -4
21.870834, 2, -7
44.627778, 2, -4
30.061667, 2, -4
37.845277, 2, -5
29.635555, 2, -4
36.906111, 2, -4
40.880278, 2, -4
36.141666, 2, -4
38.328334, 2, -4
28.883333, 3, -4
60.8, 2, -7
33.235555, 2, -5
46.516945, 2, -5
40.130556, 2, -4
-21.800556, 3, -2
38.110556, 2, -4
10.005, 3, -3
37.670278, 2, -4
33.258889, 2, -5
27.245555, 2, -4
30.736666, 2, -4
32.501389, 2, -4
35.623056, 2, -4
41.758333, 2, -4
39.889722, 3, -4
33.719445, 3, -4
35.259444, 2, -5
45.443333, 2, -5
45.51, 2, -4
31.3, 2, -4
29.265278, 2, -4
35.634444, 2, -3
39.92, 2, -5
59.503333, 2, -6
35.587222, 2, -5
38.9725, 2, -3
36.43, 2, -4
36, 2, -4
10.29, 2, -3
26.246944, 2, -4
35.890555, 2, -5
43.066667, 1, -4
32.280834, 2, -4
47.958333, 2, -5
48.422223, 2, 0
45.123334, 2, -5
42.907778, 2, -3
44.318056, 2, -4
31.923056, 2, -5
46.000833, 2, -5
42.05, 2, -5
29.506111, 2, -4
26.244722, 2, -4
32, 3, -4
33.868889, 2, -5
36.053056, 2, -3
40.146389, 2, -4
41.584722, 2, -3
37.8225, 2, -6
37.435277, 2, -4
21.976111, 2, -7
36.405556, 2, -4
36.741111, 2, -5
30.290277, 2, -4
42.268056, 2, -3
38.695, 2, -6
38.7775, 2, -4
18.333333, 2, -3
60.966667, 2, -7
36.711111, 2, -4
47.481389, 2, -5
38.516111, 2, -4
36.4575, 2, -4
33.9425, 1, -5
33, 2, 4
41.131389, 2, -4
27.988611, 3, -4
33.708333, 2, -4
35.018056, 3, -4
40, 2, -5
26.1525, 3, -4
36.433611, 2, -4
48.4, 2, 6
34.273056, 2, -4
59.033333, 2, -7
-17.983333, 3, -3
33.975, 3, -3
32.265556, 2, -5
41.742777, 2, -4
40.141666, 2, -5
34.571111, 2, 5
42.584166, 2, -3
40.121667, 2, -3
32.709167, 2, -4
33.036666, 2, -5
34.978611, 2, -4
43.121111, 2, -4
32.868889, 3, -4
38.215833, 3, -4
42.941666, 2, -4
40.644166, 3, -3
44.637777, 2, -6
34.7, 2, -5
34.919445, 2, -4
64.905833, 2, -7
37.435, 2, -5
30.588055, 2, -4
40.389166, 2, -3
25.817223, 2, -4
30.351111, 2, -4
40.245833, 2, -4
37.051111, 2, -6
42.374167, 2, -6
32.897777, 3, -3
64.638333, 2, -8
41.478334, 1, -3
37.596111, 2, -4
40.9875, 1, 1
42.585555, 3, -3
33.45, 2, -5
41.163333, 2, -3
41.045277, 2, -4
32.157777, 2, -5
34.045833, 2, -5
32.992777, 2, -5
37.659167, 2, -6
31.363889, 2, -5
29.533611, 2, -4
61.414722, 2, -7
48.160278, 2, -6
43.380556, 2, -4
44.827223, 2, -4
36.665556, 2, -3
40.451111, 2, -5
32.466945, 2, -5
42.675, 2, -3
26.9225, 2, -4
30.239166, 2, -4
34.591111, 2, -4
40.664167, 2, -4
61.333333, 2, -7
42.228889, 3, -3
53.900278, 2, -8
46.319723, 3, -6
-38.145833, 3, 7
28.616667, 2, -4
47.727778, 2, -6
35.463056, 2, -4
30.398889, 2, -4
29.179723, 2, -4
33.401389, 3, -5
38.586111, 2, -3
26.735277, 2, -4
40.473334, 2, -5
32.796111, 3, -4
40.035833, 2, -5
37.2775, 2, -5
35.72, 2, -4
38.0675, 3, -4
37.215556, 2, -4
41.933611, 2, -4
29.993055, 2, -4
37.268611, 2, -5
28.628334, 2, -4
37.325278, 2, -3
35.854444, 2, -4
43.694722, 2, -5
44.258056, 2, -4
42.781667, 2, -3
46.327223, 2, -4
41.008611, 2, -3
29.989444, 2, -4
61.096944, 2, -8
63.334444, 2, -5
35.0075, 2, -4
41.518056, 2, -4
35.650556, 2, -4
45.769167, 2, -6
40.952778, 2, -6
39.122223, 1, -5
30.219445, 2, -4
-22.758056, 2, -2
45.9425, 2, -5
47.033056, 2, -6
39.531667, 2, -4
34.985277, 2, -4
39.941944, 3, 3
47.337222, 2, -6
40.338611, 2, -5
69.785833, 2, -7
1.610278, 2, -4
42.171389, 3, -3
35.399166, 2, -4
64.301111, 2, -7
28.6225, 2, -4
43.970556, 3, -4
47.937777, 2, -6
29.066945, 2, -4
-29.91, 2, -2
34.16, 2, -5
34.655556, 2, -5
32.429445, 2, -4
60.75, 2, -8
25.008611, 3, -4
37.4775, 2, -4
33.780556, 2, -4
62.683333, 2, -7
34.242777, 2, -5
45.361667, 2, -6
61.433889, 2, -7
29.100833, 2, -4
58.533333, 3, 5
54.558889, 3, -4
40.868056, 2, -5
39.258056, 2, -3
40.186944, 2, -3
47.713889, 2, -5
34.833334, 2, -4
10.883889, 1, -3
33.465, 2, -4
18.337222, 2, -3
64.8, 2, -7
25.897222, 2, -4
40.793055, 2, -4
43.138889, 2, -4
40.372223, 2, -4
65.908056, 2, -8
33.428334, 2, -5
39.885555, 2, -5
41.983611, 2, -3
40.405556, 2, -3
42.353333, 1, -3
45.333334, 2, -6
67.950278, 2, -7
42.208611, 2, -3
60.333333, 2, -7
60.625556, 2, -7
30.525, 2, -4
46.903889, 2, -4
36.08, 2, -5
30.406667, 2, -4
32.426945, 2, -5
40.6375, 3, -5
34.921389, 2, -4
34.575278, 2, -5
55.733333, 2, -8
26.922778, 2, -4
39.463889, 1, -4
32.526111, 2, -4
63.636111, 2, -8
42.435277, 2, -4
38.763056, 2, -4
40.477223, 2, -4
35.582223, 2, -5
43.935833, 2, -5
43.901944, 2, -4
39.134444, 2, -6
28.296389, 2, -4
41.4125, 2, -3
34.251111, 3, -5
39.045555, 2, -5
42.469723, 2, -4
38.319445, 2, 5
46.683333, 3, 0
32.044444, 2, -5
44.385833, 2, -4
39.716667, 2, -6
41.626389, 2, -3
39.255278, 2, -3
42.881667, 2, -3
32.1275, 2, -4
33.571945, 2, -4
35.523889, 2, -4
47.570278, 2, -5
38.900833, 2, -6
29.071945, 2, -4
38.516111, 2, -5
30.548333, 2, -4
42.351111, 2, -4
40.869445, 2, -5
44.071667, 2, -4
38.691944, 2, -4
38.805556, 2, -5
39.5775, 3, -3
39.509722, 2, -5
34.146944, 2, -4
39.830556, 2, -3
35.266667, 3, -6
-32.183611, 3, 7
34.213611, 2, -5
38.944722, 2, -3
32.901944, 1, -4
33.681667, 2, -5
38.404444, 2, -6
33.530556, 2, -5
10.531389, 3, -3
30.066111, 2, -4
43.723334, 2, -5
38.213056, 2, -6
35.273334, 2, -4
33.688333, 2, -5
26.001389, 3, -4
37.207778, 2, -4
42.404444, 2, -3
26.006944, 2, -4
38.652778, 2, -3
27.986666, 2, -4
65.406111, 2, -8
39.4975, 2, -6
33.383333, 2, -5
43.984444, 2, -4
36.386389, 2, -4
32.832223, 2, -5
34.393055, 2, -4
35.972778, 2, -5
21.253333, 3, -7
40.896666, 2, -5
46.064722, 2, -6
37.989444, 2, -6
33.555556, 2, -4
33.923889, 2, -5
43.984444, 2, -4
38.34, 2, -3
42.446944, 2, -6
38.572778, 2, -4
61.536389, 2, -8
40.195555, 2, -3
36.926389, 2, -6
32.508889, 2, -4
33.926945, 2, -5
48.124723, 2, -6
41.666945, 2, -4
36.211667, 3, -5
26.785, 3, -4
38.189722, 3, 4
37.596111, 2, -4
40.185277, 2, -3
29.043611, 2, -4
37.973889, 2, -4
40.451667, 2, -5
36.039444, 2, -4
47.53, 2, -6
40.451667, 2, -5
26.423334, 2, -4
35.941666, 2, -4
36.565, 2, -5
61.250833, 2, -7
42.374167, 2, -6
47.386666, 2, -4
35.486666, 2, -4
40.998055, 2, -4
42.941666, 2, -4
43.825278, 2, -5
41.453889, 2, -4
33.093889, 3, -4
35.215278, 2, -5
30.410556, 2, -4
44.2375, 3, -3
46.29, 2, -5
36.438055, 2, -4
36.359722, 3, -4
42.557222, 2, -4
27.765, 2, -4
32.931111, 2, -4
34.741111, 2, -5
41.466667, 3, -3
34.472778, 2, -4
41.405833, 2, -5
38.193333, 2, -6
33.818056, 2, -5
45.623056, 2, -6
39.361111, 2, -5
35.1375, 1, -5
33.171111, 2, -5
28.289722, 2, -4
41.51, 2, -3
38.286666, 2, -5
48.097777, 2, -6
35.4, 1, -4
44.829723, 2, -4
45.7775, 2, -5
40.030556, 2, -4
41.364444, 2, -4
61.95, 2, -7
38.181111, 2, -4
36.400833, 2, -4
27.502777, 2, -4
64.806944, 2, -7
42.556944, 2, -4
37.606944, 2, -3
34.859444, 2, -4
-33.13, 3, 7
30.345, 2, -4
29.533611, 2, -4
43.0675, 2, -3
34.789722, 2, -3
43.303611, 3, -4
48.521945, 2, -6
33.633333, 2, -5
40.566111, 2, -5
36.6825, 2, -4
33.260278, 2, -4
47.906944, 2, -6
40.218056, 2, -5
35.397777, 2, -4
36.5, 3, -4
45.329167, 3, -6
33.625556, 2, -4
35.164444, 2, -5
45.619723, 3, -6
35.518889, 2, -4
53.783333, 2, 0
29.704444, 2, -4
42.190277, 2, -6
47.53, 2, -6
33.941666, 1, -5
26.511389, 1, -3
35.230278, 2, -4
58.354722, 2, -6
41.633334, 2, -3
41.448055, 2, -4
57.1, 2, 0
36.433334, 2, -4
37.798611, 2, -4
40.7, 2, -3
39.32, 2, -6
39.623334, 2, -6
34.653889, 1, -4
41.669445, 3, -5
47.619723, 2, -5
37.6475, 2, -4
35.586389, 2, -3
27.760278, 2, -4
30.150833, 2, -4
30.55, 2, -4
42.170834, 2, -4
35.455833, 2, -5
38.802778, 2, -4
40.378334, 2, -3
31.151944, 2, -4
39.0525, 2, -4
37.523889, 2, -5
40.4375, 2, -5
51.075278, 3, -4
30.306667, 2, -4
40.041111, 2, -3
38.280556, 2, -6
39.734722, 3, -6
33.557778, 2, -4
35.219167, 2, -5
33.626667, 2, -5
34.900833, 2, -3
34.598611, 2, -4
46.143889, 2, -4
29.955556, 2, -4
46.416945, 2, -5
47.966945, 2, -5
35.341666, 2, -3
43.139722, 2, -4
64.733889, 2, -7
40.355556, 2, -3
33.636666, 1, -4
36.725834, 2, -4
48.283056, 3, -5
29.104167, 2, -4
34.740833, 2, -5
30.522223, 2, -4
32.116111, 2, -5
43.513611, 1, -5
32.841389, 1, -4
-78.016945, 2, -7
59.468056, 3, -8
40.707222, 3, -3
33.905556, 2, -4
29.113611, 1, -4
33.919445, 2, -5
28.4275, 2, -4
39.7775, 3, -3
40.378611, 2, -3
35.616667, 2, -5
37.000833, 2, -5
33.460833, 2, -5
39.923334, 2, -3
34.73, 2, -5
28.000278, 2, -4
32.975556, 2, -5
37.798333, 2, -4
4.960278, 3, -3
35.504444, 2, -5
41.802222, 2, -3
30.618611, 2, -4
34.473611, 2, -4
39.057222, 2, -4
47.2825, 2, -5
33.914167, 2, -3
25.647777, 2, -4
35.641666, 3, -3
31.809167, 2, -4
34.471389, 2, -3
39.6425, 2, -5
33.176945, 2, -4
46.303333, 2, -5
47.643889, 3, -6
29.748333, 2, -4
42.234722, 2, -4
36.039444, 2, -4
42, 2, -3
30.151389, 2, -4
43.518334, 2, -5
40.777223, 2, -3
42.629445, 1, -4
32.871667, 2, -5
42.206944, 2, -4
39.57, 2, -5
32.482778, 2, -4
34.213889, 2, -5
30.300278, 3, -4
34.722223, 2, -4
45.193333, 3, -4
39.568611, 2, -5
27.497222, 2, -4
33.269167, 1, -5
29.046111, 2, -4
37.271667, 2, -3
62.715278, 2, -7
36.762222, 2, -4
38.458333, 2, -4
37.941944, 2, -4
34.885833, 2, -4
39.383333, 3, -6
5.997777, 3, -3
32.839722, 2, -5
41.3075, 2, -5
44.912222, 2, -4
42.451389, 2, -3
35.605833, 3, -5
27.913056, 2, -4
61.713333, 2, -7
41.153056, 2, -5
34.553889, 2, -4
35.237222, 2, -6
43.769167, 2, -4
40.387777, 2, -6
30.161667, 2, -4
45.006944, 2, -6
33.686111, 1, -5
33.323056, 2, -4
47.305, 2, -5
35.153056, 2, -4
33.54, 3, -4
30.2425, 2, -4
42.180834, 2, -4
39.000278, 2, -5
27.655556, 2, -4
39.2675, 2, -5
30.501944, 2, -4
29.704444, 2, -4
37.624167, 2, -6
35.231667, 2, -4
41.588055, 2, -4
31.552222, 2, -4
32.636389, 2, -5
20.898611, 2, -7
22.070278, 3, -7
37.787777, 2, -3
34.6575, 2, -5
45.116389, 2, -4
30.356389, 2, -4
28.013889, 2, -4
47.399722, 2, -6
45.115556, 2, -4
39.635277, 2, -4
42.992777, 2, -4
31.234444, 2, -4
39.301389, 2, -5
38.508889, 2, -6
64.813611, 2, -7
25.284444, 3, -3
38.610833, 2, -6
48.840833, 2, -5
43.833889, 2, -5
43.125, 2, -4
34.949444, 2, -5
64.823611, 2, -7
24.556111, 2, -4
36.318611, 2, -5
-35.399444, 1, -3
39.5825, 2, -6
44.797222, 2, -4
42.665278, 2, -4
36.7, 2, -6
34.573611, 2, -4
36.08, 2, -5
36.769723, 2, -4
43.733333, 2, -5
44.123334, 2, -4
33.716945, 2, -3
38.018889, 2, -4
34.457222, 2, -4
31.778334, 3, -4
30.357222, 2, -4
28.823056, 2, -4
40.869167, 2, -5
40.821389, 2, -3
42.953889, 2, -4
41.425556, 2, -4
37.336111, 2, -4
36.682223, 2, -3
26.246944, 2, -4
35.303611, 2, -5
60.470834, 2, -8
44.536666, 2, -5
42.118056, 3, -4
36.772778, 2, -4
38.543055, 2, -3
21.138055, 2, -7
41.509722, 2, -3
35.17, 2, -5
34.416945, 3, -4
42.726667, 2, -5
29.980278, 1, -4
33.982223, 3, -4
50.19, 3, 0
62.738611, 2, -7
34.305, 2, -4
40.02, 2, -5
33.416389, 3, -5
47.049444, 2, -5
30.189444, 2, -4
39.722223, 2, -4
47.758889, 2, -5
61.162222, 2, -7
36.898889, 2, -4
30.305833, 3, -4
34.132223, 2, -5
29.295277, 2, -4
41.285277, 2, -5
33.158333, 2, -4
30.1925, 2, -4
43.130278, 2, -3
40.6125, 2, -5
43.503611, 2, -5
37.066667, 2, -4
29.604444, 2, -4
35.182778, 2, -5
42.290555, 2, -3
41.7325, 2, -4
37.526389, 2, -6
61.213611, 2, -7
19.699722, 2, -3
35.040277, 2, -5
31.436944, 3, -5
36.776111, 2, -5
42.114167, 2, -4
43.888055, 2, -5
48.580556, 2, -5
-1.534444, 3, -3
50.0225, 1, 0
37.235555, 2, -5
46.035, 2, -4
46.920556, 3, -4
41.938889, 2, -3
42.35, 2, -3
34.898889, 2, -6
43.516945, 2, -5
33.009722, 2, -4
38.475, 2, -4
60.766667, 2, -8
38.800556, 2, -5
36.687222, 2, -4
43.648055, 3, -5
41.233611, 2, -4
29.484722, 2, -4
28.365, 2, -4
60.116389, 2, -7
40.8675, 2, -4
29.658611, 2, -4
60.795, 2, -8
43.583889, 2, -6
43.871111, 2, -3
38.851111, 2, -3
39.422778, 1, -6
44.79, 2, -3
33.951944, 2, -5
28.720556, 2, -4
33.362222, 2, -4
42.420278, 2, -4
38.360556, 2, -4
32.300278, 2, -4
33.469167, 2, -4
29.179723, 2, -4
47.770834, 2, -6
20.866667, 2, -7
33.063333, 2, -4
29.074723, 2, -4
43.513611, 1, -5
31.841111, 2, -4
38.089444, 2, -4
34.619723, 2, -3
32.278056, 2, -5
27.495, 2, -4
43.1475, 2, -3
34.224723, 3, -5
33.958889, 2, -5
29.433333, 3, -4
33.266667, 2, -5
35.166667, 2, -4
42.827223, 2, -3
48.118611, 2, -5
33.269167, 2, -5
45.785833, 2, -5
33.636666, 2, -4
68.145, 2, -7
45.469445, 2, -4
35.024723, 2, -5
38.006667, 3, -4
39.122223, 3, -5
35.270278, 2, -4
35.8125, 2, -4
45.424723, 2, -6
63.662222, 3, -7
43.721667, 2, -6
29.066945, 2, -4
31.126389, 2, -4
45.549166, 2, -6
35.152777, 2, -5
41.592777, 2, -5
46.320834, 2, -5
36.215278, 2, -5
40.6375, 2, -4
45.185556, 2, -3
40.164167, 3, -4
40.758611, 2, -3
38.784166, 2, -4
42.633889, 2, -4
39.668056, 2, -5
48.080278, 2, -6
38.508889, 2, -6
35.6, 2, -4
35.486389, 2, -4
32.042222, 3, -5
28.658611, 1, -4
33.563889, 2, -4
29.170278, 2, -4
34.940277, 2, -5
48.543055, 2, -5
36.741389, 2, -5
43.522223, 2, -4
40.630556, 2, -3
47.559444, 2, -6
42.666667, 3, 0
40.102778, 2, -3
47.211111, 2, -4
35.510833, 2, -4
47.165278, 2, -5
38.228334, 2, -4
47.268889, 2, -6
33.415, 2, -4
33.321389, 2, -5
41.478611, 2, -3
36.305556, 2, -4
34.923889, 3, -4
45.415833, 2, -6
65.059722, 2, -7
59.183333, 2, -6
36.762222, 2, -4
39.364167, 2, -4
42.985555, 3, -5
33.846944, 2, -3
45.448055, 3, -6
32.489722, 3, -4
36.856111, 2, -3
44.221667, 2, -4
28.008889, 2, -4
35.503611, 2, -6
59.774445, 2, -8
24.73, 3, -4
-3.833333, 3, -2
58.968056, 2, -7
39.57, 2, -5
-23.618056, 2, -2
37.408333, 2, -3
40.186666, 2, -3
33.205278, 3, -5
25.472223, 2, -3
27.893889, 2, -4
43.393889, 3, -3
40.788333, 1, -5
41.5, 2, -3
45.548333, 2, -6
32.913889, 2, -5
62.083333, 2, -7
42.449444, 2, -4
47.5275, 2, -5
37.328889, 2, -6
30.404444, 2, -4
41.7475, 2, -4
29.859444, 3, -4
39.696944, 2, -4
43.0025, 2, -3
37.679167, 2, -6
40.788333, 2, -5
40.608333, 2, -5
36.421945, 3, -5
34.446389, 2, -3
29.756667, 3, -4
45.291389, 2, -5
44.625278, 2, -4
27.149166, 2, -4
40.801111, 3, -4
35.101111, 2, -5
35.728334, 2, -5
27.206667, 2, -4
32.245277, 2, -5
43.204722, 2, -5
30.468611, 2, -4
40.053333, 2, -5
33.288611, 3, -3
42.742777, 2, -4
40.924445, 2, -4
38.612778, 2, -4
32.365, 2, -4
39.21, 2, -4
32.176111, 2, -4
28.843333, 2, -4
44.376111, 2, -5
45.589166, 1, -6
58.48, 2, -6
29.495555, 2, -4
39.515556, 2, -5
39.766667, 3, -5
39.759167, 2, -4
36.368889, 2, -4
37.093889, 3, -4
29.818056, 2, -4
45.445555, 2, 0
36.5725, 2, -3
39.768889, 2, -4
24.945277, 3, -3
43.460556, 2, -4
47.021667, 2, -6
34.316667, 3, -4
45.258889, 3, -6
8.35, 3, -3
59.352222, 2, -7
36.953333, 2, -6
37.383056, 2, -5
58.633333, 2, -7
40.186666, 2, -3
41.873889, 3, -5
56.784722, 2, -6
44.823334, 3, -4
20.898611, 2, -7
36.588333, 2, -5
20.888333, 2, -7
60.991666, 2, -7
60.546666, 2, -8
45.236111, 2, -4
38.983333, 2, -6
34.9025, 2, -3
37.11, 3, -5
-34.628611, 2, -2
30.626667, 2, -4
39.570278, 2, -3
43.984166, 2, -4
58.702222, 2, -7
34.925834, 2, -4
25.6475, 2, -4
40.966667, 2, -6
34.804444, 3, -4
64.9975, 2, -7
31.382223, 2, -5
30.915556, 2, -5
36.833611, 2, -4
44.967223, 3, -4
37.134444, 2, -5
61.533611, 2, -7
26.1525, 2, -4
35.025278, 2, -4
30.3975, 2, -4
30.167223, 2, -4
5.416667, 3, -3
34.636666, 3, -5
48.006389, 2, -5
27.947777, 2, -4
40.937222, 2, -4
33.354167, 2, -5
39.4175, 2, -3
48.833889, 2, -6
42.473056, 2, -4
60.822778, 2, -7
35.683333, 2, -5
37.151667, 2, -4
45.833889, 2, -5
59.676945, 3, -7
63.7, 2, -7
38.673889, 2, -6
39.558056, 2, -4
42.781389, 2, -3
41.055833, 3, -4
26.783333, 2, -4
29.336944, 2, -4
47.304722, 2, -5
29.143333, 2, -3
32.149722, 3, -5
33.5, 2, -5
33.177778, 2, -4
34.238611, 2, -4
44.322778, 2, -4
53.353333, 2, -8
37.506944, 2, -6
40.758333, 2, -3
39.934166, 2, -3
40.819723, 2, -3
38.996111, 2, -4
46.548611, 3, 0
40.481667, 2, -5
40.688889, 2, -5
29.516945, 2, -4
43.027222, 3, -4
53.865833, 2, 0
41.371667, 2, -3
38.5125, 2, -6
47.155, 2, -6
32.404722, 2, -5
32.286945, 3, -5
47.9, 2, -6
61.581667, 2, -7
62.333333, 2, -7
33.575834, 2, -4
46.676945, 2, -6
40.224723, 2, -4
32.138611, 2, -5
35.983889, 2, -5
33.869723, 2, -5
26.181111, 3, -4
32.633056, 2, -5
35.596389, 2, -4
43.933056, 2, -5
39.263611, 2, -3
44.818611, 2, -6
41.572778, 3, -4
33.978056, 2, -4
34.948889, 2, -4
33.191389, 2, -4
43.560278, 2, -5
45.481945, 2, -4
34.008056, 2, -5
34.183056, 2, -5
30.527778, 3, -4
27.878334, 2, -4
61.583333, 2, -7
31.235277, 2, -4
62.533333, 2, -7
33.012222, 3, -4
42.05, 2, -3
18.255556, 2, -3
32.347222, 2, -5
33.388889, 2, -4
48.383333, 3, 0
47.026389, 2, -6
29.541667, 2, -4
57.818334, 2, 0
62.952778, 2, -7
36.2125, 2, -5
35.106389, 3, -4
33.970556, 2, -5
59.568056, 2, -7
36.925834, 1, -5
61.215278, 2, -7
38.785277, 2, -3
42.717223, 2, -4
39.095555, 2, -6
47.884444, 2, -6
37.5225, 3, -4
46.305556, 2, -5
89.218056, 2, -2
46.008889, 2, -4
33.049722, 2, -4
34.133056, 2, -4
-77.833333, 2, 8
40.488055, 2, -4
19.785277, 2, -7
45.044166, 2, -4
35.370834, 2, -4
41.976389, 2, -5
44.793055, 2, -4
37.248889, 2, -4
29.074723, 2, -4
41.838889, 2, -3
28.000278, 3, -4
29.080278, 2, -4
54.338055, 2, 0
44.389444, 3, -3
38.993889, 2, -4
33.688333, 2, -5
41.791389, 2, -5
38.62, 2, -3
38.366667, 2, -4
39.073611, 2, -5
26.845833, 2, -4
31.863889, 2, -4
30.883056, 3, -4
32.516389, 2, -4
28.289722, 2, -4
5.015278, 1, 0
38.608333, 2, -4
39.177223, 2, 6
24.591666, 2, -4
62.956667, 2, -7
37.328889, 2, -4
38.573334, 2, -4
59.983333, 2, -7
24.556111, 1, -4
31.999722, 2, -5
65.533334, 2, -7
40.000833, 2, -5
41.5125, 2, -5
27.960833, 2, -4
40.9475, 2, -3
47.824723, 2, -6
33.066667, 3, -4
41.456667, 2, -6
44.959444, 3, -4
